level_0,ObjID,FieldID,FieldMJD,AstRange(km),AstRangeRate(km/s),AstRA(deg),AstRARate(deg/day),AstDec(deg),AstDecRate(deg/day),Ast-Sun(J2000x)(km),Ast-Sun(J2000y)(km),Ast-Sun(J2000z)(km),Ast-Sun(J2000vx)(km/s),Ast-Sun(J2000vy)(km/s),Ast-Sun(J2000vz)(km/s),Obs-Sun(J2000x)(km),Obs-Sun(J2000y)(km),Obs-Sun(J2000z)(km),Obs-Sun(J2000vx)(km/s),Obs-Sun(J2000vy)(km/s),Obs-Sun(J2000vz)(km/s),Sun-Ast-Obs(deg),V(H=0,r,u-r,g-r,i-r,z-r,y-r,GS,FORMAT,q,e,incl,node,argperi,t_p,H,t_0,optFilter,seeingFwhmGeom,seeingFwhmEff,fiveSigmaDepth,fieldRA,fieldDec,rotSkyPos,MagnitudeInFilter,detectorID,detection_probability,AstrometricSigma(mas),PhotometricSigma(mag),SNR,AstrometricSigma(deg),dmagDetect,dmagVignet,AstRATrue(deg),AstDecTrue(deg),counter
698,S1000002a,1963995,63672.070673,318900846.237,10.306,148.27829418933857,-0.150232,14.118698117879633,0.051402,-411369770.529,173739380.011,82610133.008,-6.107,-14.769,-6.123,-148302996.689,11128363.534,4820167.551,-3.228,-27.582,-11.848,9.356746,4.676,19.338475658977853,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,z,1.3306667969695618,1.5555557140748928,21.563250407407683,148.5957589793797,12.915426520658967,234.86666695884531,19.327747596626022,37.0,0.9999999997822662,24.390253952211733,0.02983831807341402,35.88960266503152,6.775070542281037e-06,0.0,0.021768148714074675,148.278299,14.118699,156
699,S1000002a,1964196,63672.164627,318985581.449,10.572,148.26417314638127,-0.150014,14.123479812395841,0.050354,-411419325.771,173619490.634,82560428.058,-6.103,-14.771,-6.124,-148328273.247,10903829.765,4723983.298,-2.987,-27.719,-11.85,9.388692,4.678,19.340258141309757,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,1.0211707833732022,1.1790398824491513,22.049963487103646,148.5957589793797,12.915426520658967,275.61925119388377,19.317962094956588,74.0,0.9999999999982943,15.180300289737806,0.02005238158397638,53.646539262591965,4.216750080482723e-06,0.0,0.022496071159303986,148.264177,14.123479,156
700,S1000002a,1964246,63672.188293,319007265.963,10.638,148.26063182961764,-0.149609,14.124667787271235,0.050098,-411431801.87,173589289.902,82547906.977,-6.101,-14.771,-6.124,-148334308.367,10847135.655,4699753.172,-2.916,-27.734,-11.851,9.396722,4.678,19.340708469154244,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,z,0.8710185935806227,0.9963729848912685,22.038511034623525,148.5957589793797,12.915426520658967,284.82831287479485,19.34126039691404,77.0,0.9999999999980786,14.026921616568528,0.020245379859315092,53.130392278178164,3.89636711571348e-06,0.0,0.022679593065389074,148.260631,14.124668,156
701,S1000002a,1965073,63673.160995,319905431.162,10.983,148.1231560476001,-0.145532,14.173122250726973,0.048548,-411942487.845,172347083.662,82032839.913,-6.052,-14.792,-6.134,-148552737.905,8549076.833,3703173.683,-2.477,-27.752,-11.865,9.719253,4.697,19.35886721275823,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,0.7390354475028059,0.8358095468403965,22.623335865085814,147.11088019615053,13.938629795480423,243.26093344061022,19.3447008992824,130.0,0.9999999999999933,11.33486913769465,0.012988882004851524,83.09065494426443,3.148574760470736e-06,0.0,0.009440744188872547,148.123157,14.173122,158
702,S1000002a,1965123,63673.18472,319928011.961,11.049,148.11970701388498,-0.145126,14.174265109853748,0.04829,-411954892.087,172316764.357,82020267.027,-6.051,-14.792,-6.134,-148557742.933,8492173.277,3678853.008,-2.406,-27.767,-11.865,9.727194,4.697,19.359315130420622,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,z,0.8265080514999145,0.9422239069342025,22.270248344613975,147.11088019615053,13.938629795480423,252.22424138269866,19.373364666535956,134.0,0.999999999999772,12.721360792285479,0.017081087420882324,63.06495763953565,3.5337113311904107e-06,0.0,0.009357897601105591,148.119709,14.174271,158
712,S1000002a,1995229,63714.967381,382383907.626,21.418,146.99333529592514,0.0816,14.490530030819173,-0.032335,-429892272.538,117481805.896,59182714.01,-3.861,-15.545,-6.501,-119423207.483,-84190521.937,-36497391.732,17.378,-22.063,-9.442,18.709507,5.385,20.03626766043069,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,0.746593876916288,0.8450047164431728,23.934754774258927,147.9399703233197,14.151391823726756,204.32657912035666,20.029170634829303,58.0,1.0,10.558769731163801,0.008184003644365489,132.16628323727465,2.9329915919899446e-06,0.0,0.008142161984263862,146.993332,14.490532,162
713,S1000002a,1995250,63714.97811,382403774.171,21.445,146.9942051169918,0.081581,14.490190414066344,-0.032439,-429895850.796,117467397.124,59176688.222,-3.86,-15.545,-6.501,-119407087.676,-84210981.093,-36506143.204,17.402,-22.079,-9.44,18.710628,5.386,20.03641097102456,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,0.8119754709347714,0.9245443685337852,23.505808137718233,147.9399703233197,14.151391823726756,208.78517871180136,20.05002547643288,58.0,0.9999999999999991,11.191100479284684,0.011139132851063892,96.97129716216656,3.108639022023523e-06,0.0,0.008126923107317448,146.994207,14.490185,162
714,S1000002a,1998280,63718.030755,388116764.763,21.879,147.28225632524675,0.096779,14.382329717884028,-0.038257,-430892024.711,113361767.327,57459190.215,-3.694,-15.59,-6.524,-114586328.394,-89841204.007,-38945581.17,18.737,-21.263,-9.052,18.991411,5.425,20.07604643211585,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,g,0.9709023904019928,1.1178861197104535,24.245004452859803,146.65734441130783,15.287015419052297,181.50132053800428,20.073646745634633,134.0,1.0,10.649551458927395,0.006804527530476644,159.06137346372208,2.958208738590943e-06,0.0,0.012104205092296268,147.282258,14.38233,163
715,S1000002a,1998330,63718.054529,388161766.724,21.937,147.28455935132854,0.097117,14.381419034086866,-0.038478,-430899611.061,113329746.783,57445791.133,-3.693,-15.59,-6.524,-114547773.626,-89884890.916,-38964172.353,18.803,-21.273,-9.049,18.993521,5.426,20.076353509436476,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,0.9052118703746204,1.037970645224599,23.824570725543943,146.65734441130783,15.287015419052297,190.64682483812257,20.075695213004483,134.0,1.0,10.994815991850437,0.009097654571456549,118.84312836889112,3.054115553291788e-06,0.0,0.012170988869043654,147.284563,14.381418,163
716,S1000002a,1999259,63719.02759,389997736.869,21.958,147.386300396977,0.101602,14.343610543593517,-0.039959,-431207832.086,112018566.222,56897071.049,-3.64,-15.604,-6.531,-112943864.964,-91626961.634,-39719588.482,19.116,-20.957,-8.92,19.072975,5.438,20.08864174732162,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,0.8198855698252897,0.9341673598847806,23.974974690946556,147.63391471759957,13.906437181824495,205.57676204229097,20.084074085119692,52.0,1.0,10.681359681843883,0.008253645497906205,131.04689447665424,2.9670443560677454e-06,0.0,-0.0,147.3863,14.343609,164
717,S1000002a,1999309,63719.051344,390042862.744,22.016,147.38871707677117,0.101934,14.342657216743566,-0.040179,-431215300.633,111986542.969,56883668.241,-3.639,-15.604,-6.531,-112904563.47,-91669984.594,-39737892.938,19.183,-20.967,-8.917,19.074966,5.438,20.08894443584123,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,0.7651470181790445,0.8675754479063802,23.565397481894777,147.63391471759957,13.906437181824495,215.01118346887523,20.094819379373074,52.0,0.9999999999999991,11.053479827607042,0.011081157287429885,97.48124881877585,3.0704110632241786e-06,0.0,-0.0,147.388717,14.342657,164
721,S1000002a,2007624,63728.979349,409057152.417,22.384,148.6747598339927,0.146021,13.866827162583478,-0.055913,-434102761.613,98544522.851,51252311.756,-3.093,-15.737,-6.599,-94857880.651,-107924352.761,-46784752.071,22.507,-17.603,-7.478,19.632623,5.554,20.20497464109196,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,0.9565287582268421,1.1003999491810732,22.655273768021274,149.05004476414308,12.196468214802445,216.75187569497513,20.167566204849955,1.0,0.9999999999771712,16.590822321426604,0.02475992518885701,43.35244501725306,4.608561755951834e-06,0.0,0.08912531001171303,148.674757,13.866825,165
722,S1000002a,2007672,63729.00215,409101305.69,22.44,148.67808764410358,0.146203,13.865546954122875,-0.056112,-434108853.527,98513522.153,51239312.003,-3.092,-15.737,-6.599,-94813482.089,-107959048.051,-46799480.252,22.567,-17.618,-7.474,19.633503,5.555,20.20522527385014,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,z,0.8387074755668563,0.9570650554341318,22.503073790093502,149.09896347395318,15.349879159040995,226.21746664390201,20.15653314365473,157.0,0.9999999998951494,16.547711393621853,0.02807972277372641,38.168356173095724,4.5965864982282924e-06,0.0,0.0560009407798938,148.678088,13.865548,165
723,S1000002a,2007674,63729.003043,409103037.322,22.442,148.678210395208,0.146212,13.865497762751739,-0.05612,-434109092.083,98512307.913,51238802.825,-3.092,-15.737,-6.599,-94811740.677,-107960407.564,-46800056.988,22.569,-17.619,-7.474,19.633538,5.555,20.205235118856837,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,z,0.8510941715170954,0.9721340286096052,22.503874180967856,149.05004476414308,12.196468214802445,227.38812702650847,20.25268620287133,3.0,0.999999999895975,16.69615109133243,0.028061317027031473,38.19371637482274,4.637819747592341e-06,0.0,0.0886078320235518,148.678219,13.865498,165
730,S1000003a,206276,60565.191479,255651483.577,1.748,344.0391227664993,-0.23162,-4.324907400154859,-0.092785,393173982.641,-95090484.963,-30115858.628,3.015,15.324,6.697,148077850.369,-24991380.4,-10836638.639,4.966,27.172,11.607,2.359097,3.593,23.163172816631757,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,i,0.6036562736300407,0.6711146881144048,23.826161096847823,344.4034828628435,-5.059326813954524,151.42729262316143,22.958902732713963,61.0,0.9986814231251903,40.98500609171866,0.1130509018244413,9.112634221681432,1.1384723914366294e-05,0.0,0.0034970488201242376,344.039123,-4.324901,1
731,S1000003a,206326,60565.215603,255655203.051,1.82,344.03355939842356,-0.231385,-4.327116653236551,-0.092694,393180264.623,-95058544.401,-30101899.826,3.013,15.325,6.697,148088124.831,-24934735.442,-10812445.189,4.893,27.18,11.608,2.369378,3.594,23.16405189894199,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,z,0.6633463544873747,0.7437303582571467,23.187966269337274,344.4034828628435,-5.059326813954524,166.81100325489737,23.083680579802564,57.0,0.5595026177895759,78.52841882402554,0.1940532353546084,5.109929257177425,2.1813449673340426e-05,0.0,0.0035183624784278136,344.033538,-4.327139,1
732,S1000003a,206371,60565.236273,255658507.585,1.88,344.0287483760372,-0.231044,-4.329043616591365,-0.092619,393185644.57,-95031175.819,-30089939.168,3.012,15.325,6.697,148096807.345,-24886192.791,-10791713.645,4.83,27.18,11.609,2.378186,3.594,23.16480476049052,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,z,0.6151914558379498,0.6851477564938562,23.26668789552049,344.4034828628435,-5.059326813954524,176.98393775137427,23.157987603316887,57.0,0.7347448981708499,68.03224147645506,0.18182828276234325,5.485166711361707,1.889784485457085e-05,0.0,0.0035318398712581023,344.028759,-4.329054,1
733,S1000003a,213128,60575.150065,259162910.995,6.421,341.91252777001637,-0.207281,-5.2219685513889225,-0.085737,395477153.023,-81838490.658,-24332838.056,2.337,15.476,6.744,150143575.904,-1710554.124,-745336.93,0.002,27.607,11.798,6.619477,3.854,23.450390452394004,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,g,0.7018062636632871,0.7905185689334393,24.22564073852765,341.4173106323181,-4.826431607328839,234.55316074973047,23.54160466214831,139.0,0.9995705187336582,42.95215569228129,0.1026926059734068,10.080562170581974,1.1931154358967025e-05,0.0,-0.0,341.912543,-5.221954,3
734,S1000003a,213178,60575.17411,259176325.686,6.493,341.907565926831,-0.207055,-5.224021691420442,-0.085606,395482007.027,-81806339.695,-24318828.124,2.336,15.476,6.744,150143505.52,-1653187.249,-720826.576,-0.07,27.619,11.798,6.629765,3.855,23.450974353575173,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,r,0.7338593714763288,0.8295126173677967,23.75039380339342,341.4173106323181,-4.826431607328839,250.533837610339,23.561167950669063,140.0,0.9523111634656668,67.8442539876139,0.15400624967908919,6.561765447072039,1.8845626107670524e-05,0.0,-0.0,341.907561,-5.224014,3
735,S1000003a,214154,60579.161538,261695694.065,8.279,341.14230335454056,-0.191314,-5.555780044543959,-0.08029,396239555.788,-76465086.308,-21992709.098,2.062,15.531,6.76,149753904.447,7722513.793,3343316.039,-2.094,27.587,11.786,8.27845,3.948,23.542442703071377,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,g,0.6327683438784167,0.7065308319688768,24.885612488873697,342.38634884300797,-4.3646293390118425,138.85833610552828,23.5276365465059,179.0,0.999998532131671,24.805933619229222,0.06305236333947276,16.72443487768259,6.890537116452561e-06,0.0,0.09145754790158721,341.14231,-5.555783,4
736,S1000003a,214204,60579.185819,261713136.149,8.349,341.1376732766855,-0.190889,-5.557726153201346,-0.080148,396243879.533,-76432505.044,-21978528.196,2.06,15.532,6.76,149749434.694,7780391.553,3368040.599,-2.168,27.59,11.786,8.288468,3.948,23.54298980526035,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,r,0.6618652688374378,0.7419285508971263,24.33454824870455,342.38634884300797,-4.3646293390118425,152.0182024769919,23.582015406346734,186.0,0.9996351226828734,40.089106264461954,0.10126722478498534,10.229268005560215,1.113586285123943e-05,0.0,0.09268558558371186,341.13767,-5.557731,4
737,S1000003a,219154,60590.061206,271563202.968,12.542,339.432810943273,-0.134244,-6.327886929617096,-0.060134,397826414.3,-61775391.701,-15609133.185,1.307,15.663,6.796,145121443.899,33044953.885,14322120.999,-7.453,26.766,11.456,12.405116,4.186,23.772847087277352,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,r,0.6884894392388714,0.7743180526020333,24.30814455295978,338.57000371783687,-5.826844259669512,136.41233309021158,23.820176367585933,81.0,0.9952882577473279,51.83554164978616,0.12606941555131607,8.121883404425349,1.4398761569385044e-05,0.0,0.008853999569518087,339.432828,-6.327903,5
738,S1000003a,219204,60590.085577,271589685.337,12.612,339.42956346728835,-0.134253,-6.329363306985399,-0.05996,397829163.563,-61742413.3,-15594824.632,1.305,15.663,6.796,145105681.662,33101343.137,14346242.767,-7.519,26.793,11.455,12.413767,4.187,23.773350753215407,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,i,0.5621999955861513,0.620681259837167,24.100618204728047,338.57000371783687,-5.826844259669512,153.4481630683274,23.829598006599426,84.0,0.9634793962290304,51.11414167256691,0.15042383292828268,6.729388720953631,1.4198372686824142e-05,0.0,0.008750775672159618,339.429556,-6.329367,5
742,S1000003a,464433,61047.252237,172304377.106,-5.184,119.92040338462806,-0.254733,19.367229868437423,0.028485,-123060204.354,270252386.055,113211789.591,-19.498,-8.484,-4.203,-41978768.754,129363650.363,56071941.47,-29.351,-8.132,-3.419,5.322222,2.38,21.974342731941054,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,i,0.8239044177324564,0.9390564692608958,22.81501199622256,119.86561819973369,19.14132251257971,148.4976483343743,21.971918454003475,91.0,0.9997766824895,47.31186507622777,0.09709102543452322,10.690113884693723,1.3142184743396603e-05,0.0,-0.0,119.920419,19.367228,6
743,S1000003a,464483,61047.275913,172293839.505,-5.118,119.91439274987437,-0.254487,19.367902061487328,0.027942,-123100089.419,270235028.506,113203191.004,-19.497,-8.486,-4.204,-42038768.849,129346956.252,56064942.408,-29.309,-8.189,-3.424,5.308638,2.379,21.973459460223864,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,z,0.7195893003062067,0.8121524334625385,22.651117629864483,119.86561819973369,19.14132251257971,157.7637204856934,21.93778033021196,91.0,0.9988611328202379,47.81551483355045,0.11164157497546812,9.233763355023571,1.3282087453764014e-05,0.0,-0.0,119.914391,19.367896,6
744,S1000003a,465819,61049.254714,171475846.502,-4.282,119.42667078909903,-0.262348,19.426409792990466,0.029432,-126425952.305,268767841.994,112477640.188,-19.408,-8.677,-4.284,-46974545.532,127917681.228,55445447.012,-29.024,-9.075,-3.821,4.188748,2.308,21.896761057913206,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,i,0.8500706324273474,0.9708888472352158,23.189491840889147,118.65706437568502,18.691523555260382,201.05541627163484,21.91566936129372,42.0,0.9999975692489165,33.419328024529705,0.06584330345786253,15.994751584690604,9.283146673480474e-06,0.0,0.010041533341981823,119.426678,19.426423,7
745,S1000003a,465869,61049.278423,171467142.457,-4.217,119.42046154677388,-0.261977,19.42713404585548,0.028888,-126465708.587,268750065.663,112468864.454,-19.407,-8.679,-4.285,-47033953.364,127899035.283,55437615.149,-28.978,-9.129,-3.826,4.175029,2.307,21.89577688706142,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,z,0.9651676853440433,1.1109095928759651,22.533580512191232,118.65706437568502,18.691523555260382,210.0342025926219,21.930959304472328,81.0,0.9983044248354264,65.77153229086882,0.11551081737200998,8.9082972501714,1.8269870080796895e-05,0.0,0.009960825589852923,119.420462,19.427114,7
746,S1000003a,471205,61058.147429,169671214.233,-0.447,117.11534608742545,-0.275951,19.705917657908792,0.032928,-141177123.794,261774553.378,109049926.413,-18.981,-9.524,-4.637,-68372782.633,119596316.136,51838067.618,-27.272,-12.87,-5.549,1.22754,2.078,21.63032272614877,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,g,0.9687889196512111,1.1153149874102324,24.204431997432934,117.12516240857695,20.303204261104998,83.32957084897951,21.615483846262272,85.0,0.9999999999933811,15.70083572823096,0.022377094067460725,48.02169964489317,4.361343257841933e-06,0.0,-0.0,117.115349,19.705917,8
747,S1000003a,471255,61058.171138,169670366.032,-0.381,117.10880541945312,-0.276368,19.706695057893704,0.03235,-141216002.626,261755041.552,109040426.104,-18.98,-9.527,-4.638,-68428626.062,119569883.804,51826695.902,-27.251,-12.938,-5.554,1.239843,2.079,21.63158152064317,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,r,0.8080116464854767,0.9197221976708962,23.961196946786828,117.12516240857695,20.303204261104998,92.34905546386783,21.582339295350135,85.0,0.9999999999236853,15.904677336539415,0.027350237225287972,39.19960512779619,4.417965926816504e-06,0.0,-0.0,117.108801,19.706691,8
748,S1000003a,471260,61058.17337,169670293.141,-0.375,117.10817531213468,-0.276393,19.7067552762381,0.032295,-141219664.175,261753203.658,109039531.25,-18.98,-9.527,-4.639,-68433883.176,119567387.173,51825624.421,-27.249,-12.944,-5.554,1.241004,2.079,21.631700232310422,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,r,0.8895125128289896,1.0188716701082599,23.851218842608368,117.12516240857695,20.303204261104998,93.22972857256866,21.61009591557418,85.0,0.9999999997705156,17.975360219506822,0.029969283605124214,35.730600449457675,4.993155616529672e-06,0.0,-0.0,117.108184,19.706763,8
749,S1000003a,471310,61058.197049,169669595.238,-0.307,117.10164036073769,-0.276509,19.70752315503582,0.031704,-141258492.065,261733711.034,109030040.642,-18.978,-9.529,-4.639,-68489601.565,119540837.499,51814256.76,-27.22,-13.01,-5.559,1.253348,2.08,21.632961600855488,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,i,0.7784523662230999,0.8837620027045011,23.53823310763147,117.12516240857695,20.303204261104998,102.72852701938884,21.621219746724837,89.0,0.9999999946849056,19.803642432676348,0.03902483587402279,27.32466774603828,5.501011786854541e-06,0.0,-0.0,117.101638,19.707521,8
765,S1000003a,773043,61556.139059,244998357.517,-8.195,275.29427241230974,-0.208777,-23.39857740433103,-0.000204,-33347652.825,-353894739.294,-153649892.108,17.507,-3.515,-1.031,-54094881.77,-130003153.258,-56354965.242,27.644,-10.133,-4.276,9.797921,3.775,23.367210499494355,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,g,1.079869726426087,1.2504497888395218,24.195699700637235,274.4663897057922,-24.656157172757336,169.02961722917084,23.548977490492767,5.0,0.9997477637171833,62.08581594620321,0.0981107182270356,10.573967499619537,1.7246059985056446e-05,0.0,0.0440920585504143,275.294273,-23.39856,16
766,S1000003a,773093,61556.16326,244981274.479,-8.144,275.2892413537986,-0.209845,-23.398548718979317,0.000158,-33311045.401,-353902088.103,-153652046.981,17.507,-3.514,-1.03,-54037033.197,-130024281.12,-56363901.608,27.686,-10.075,-4.272,9.787782,3.775,23.366693395829913,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,r,0.8624946400273028,0.9860032117120472,24.015014713600703,274.4663897057922,-24.656157172757336,168.59755961750946,23.580326585000105,5.0,0.9984734437543666,58.40631134017847,0.11447723915729507,8.993082426684548,1.6223975372271798e-05,0.0,0.04377845695404842,275.289207,-23.39856,16
767,S1000003a,773509,61556.353762,244851227.419,-7.651,275.2488814218185,-0.211759,-23.39816596408228,0.003821,-33022877.059,-353959811.063,-153668955.545,17.508,-3.5,-1.024,-53580322.548,-130185683.519,-56433919.374,27.716,-9.539,-4.236,9.707551,3.771,23.362639655602294,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,r,1.1128696371428364,1.2905956656238886,23.721165325854315,274.4663897057922,-24.656157172757336,311.9719322478108,23.46370842265955,167.0,0.9730186326619382,96.97293311230881,0.14649708233005562,6.922556892011193,2.6936925864530227e-05,0.0,0.041225925002717316,275.248854,-23.398187,16
768,S1000003a,773559,61556.378499,244834937.654,-7.593,275.2436147620432,-0.211124,-23.39808712007756,0.004239,-32985455.988,-353967290.499,-153671144.197,17.508,-3.499,-1.024,-53521120.973,-130206006.126,-56442968.293,27.681,-9.48,-4.231,9.697144,3.77,23.362118167358307,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,i,0.8271687077013097,0.9430276249407661,23.578773168383368,274.4663897057922,-24.656157172757336,312.3929045999441,23.425344689849688,167.0,0.8972052165914746,82.13940206908282,0.16513615826219663,6.087463676882316,2.281650057474523e-05,0.0,0.04090187444994876,275.243623,-23.398087,16
769,S1000003a,774462,61557.325061,244210103.003,-7.308,275.0482199149319,-0.217749,-23.396028991999312,0.003494,-31553296.378,-354250713.834,-153753687.732,17.514,-3.432,-0.995,-51275648.652,-130988438.522,-56781748.165,27.919,-9.178,-4.055,9.303313,3.749,23.34217362896699,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,g,0.8939225830897705,1.024236719087312,24.504077277100333,274.0005037690138,-24.664213259665544,228.8493155517735,23.37710314732522,75.0,0.9999910068328501,38.9649215229024,0.07367719878954264,14.242048155000333,1.0823589311917334e-05,0.0,0.06512599238743634,275.04824,-23.396016,19
770,S1000003a,774512,61557.349145,244194959.492,-7.247,275.0430076778933,-0.217314,-23.395957574499345,0.003943,-31516849.557,-354257854.833,-153755757.385,17.514,-3.431,-0.994,-51217576.582,-131007470.454,-56790181.624,27.893,-9.115,-4.05,9.293049,3.749,23.341659418366675,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,r,0.7553800902516561,0.8556935404521364,24.190241129430007,274.0005037690138,-24.664213259665544,231.36812933807684,23.370518467811706,75.0,0.9997936678819855,43.26862200013103,0.09643420150710556,10.766229835373814,1.2019061666703063e-05,0.0,0.06455221406549581,275.043,-23.395926,19
771,S1000003a,774513,61557.349597,244194676.998,-7.246,275.0428791746407,-0.217304,-23.395924535803523,0.003951,-31516166.783,-354257988.574,-153755796.142,17.514,-3.431,-0.994,-51216489.247,-131007825.746,-56790339.519,27.893,-9.114,-4.05,9.292857,3.749,23.341649805107146,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,r,0.7555402252159298,0.8558883518441968,24.191927494491413,275.3616647098849,-21.726572099446955,225.83186625850098,23.483961870094777,160.0,0.999797137019029,43.215061207507404,0.09629398580294787,10.782613296388435,1.2004183668752058e-05,0.0,0.08568018646718287,275.042902,-23.395924,19
772,S1000003a,777525,61560.324593,242445078.546,-6.027,274.3965973395609,-0.232864,-23.388181667490144,0.004252,-27011902.426,-355113149.532,-153999767.75,17.532,-3.223,-0.904,-44070624.199,-133243023.253,-57759128.787,28.386,-7.854,-3.488,8.026705,3.682,23.277465469128778,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.10917,0.13219,1.46615,266.54621,232.24412,54212.16304,19.58,54800.0,g,0.7357389027904702,0.8317991518132241,24.72213225804852,275.6198254590044,-24.081685166237783,245.22524500323482,23.324888366028734,12.0,0.9999994680245107,26.124559796208818,0.05779422538043217,18.29067594065091,7.2568221656135606e-06,0.0,0.02764754658945621,274.396596,-23.388178,20
