ObjID,FieldID,fieldMJD_TAI,fieldJD_TDB,Range_LTC_km,RangeRate_LTC_km_s,RA_deg,RARateCosDec_deg_day,Dec_deg,DecRate_deg_day,Obj_Sun_x_LTC_km,Obj_Sun_y_LTC_km,Obj_Sun_z_LTC_km,Obj_Sun_vx_LTC_km_s,Obj_Sun_vy_LTC_km_s,Obj_Sun_vz_LTC_km_s,Obs_Sun_x_km,Obs_Sun_y_km,Obs_Sun_z_km,Obs_Sun_vx_km_s,Obs_Sun_vy_km_s,Obs_Sun_vz_km_s,phase_deg
356450,36233,60275.08553345224,2460275.585905988,5772197745.282786,24.59740081188491,10.495267234449994,-0.0107660428943988,-2.5916382848338246,-0.0022787360766891,5734030522.777556,1172330388.5556393,-208132902.57399032,-1.140987660929551,4.252310231046678,1.3385474705532618,64207042.16728554,121975140.77554244,52869708.19635866,-27.470593954342448,12.141270073765384,5.1049920895831,1.1954297878229194
356450,36257,60275.09627501448,2460275.5966479885,5772220587.977252,24.626617057082655,10.495151521515387,-0.0107556889027767,-2.591662747796565,-0.002275905321278,5734029463.901456,1172334334.838776,-208131660.357837,-1.140991351294263,4.252309354019978,1.3385475354239371,64181534.03862602,121986401.38062766,52874445.27733397,-27.49723435718617,12.124156628332688,5.1030367142795905,1.1955844787384564
356450,36307,60275.11894547166,2460275.6193179884,5772268882.766133,24.686193870025324,10.49490773127633,-0.0107289710197729,-2.591714275481388,-0.0022700056228884,5734027229.230302,1172342663.1010776,-208129038.77552748,-1.1409991394403587,4.252307503125923,1.3385476723235743,64127622.75763969,122010109.4769085,52884436.487082906,-27.550374781497585,12.082839957928025,5.098902566996876,1.1959105340493086
632,38059,60277.35206418806,2460277.8524369886,983057853.2628144,-27.914460395275093,143.14146808001755,0.0242046501813404,8.677667094914035,-0.022024391335298,-718755281.7175419,707115713.3373557,202146895.22945455,-9.460698037438467,-9.435471697008367,-3.857812884011366,58804020.301713474,124187207.10668242,53827539.34932254,-28.12949712189074,10.566207739188306,4.677027374469201,8.01034468078039
28311,42061,60283.27140799568,2460283.7717799903,7019557723.505836,-13.537018070406829,102.89488816200526,-0.0157490588844294,21.883623039092445,0.0013415428185733,-1409330847.3433523,6478506679.754423,2672273325.2475247,-4.559322400424826,0.0943139776548386,0.2409268852730684,44297719.18877397,129027947.23571543,55925785.358221486,-29.289857931666585,8.046526147806972,3.5212497987256337,0.5811104183611695
28311,42106,60283.29295986578,2460283.79333199,7019532572.907081,-13.476366711754212,102.89452233394594,-0.0157522494891419,21.883651802361825,0.0013276635609998,-1409339337.6058917,6478506855.378363,2672273773.893717,-4.5593217686821115,0.0943092741550147,0.240924946957779,44243186.87349497,129042871.81148843,55932338.22085683,-29.27994042427862,7.983671546251144,3.516917181249338,0.5807039022499966
28311,45375,60288.20248624927,2460288.702858992,7014294344.89467,-11.31239544626177,102.81037413553048,-0.016586006551145,21.8904591867857,0.0014736593360323,-1411273373.8686435,6478546633.947146,2672375880.641594,-4.559176938553647,0.0932376250492096,0.2404832506525826,31835724.87748461,131997394.7095886,57213545.360922314,-29.97555211936062,5.877010040623892,2.520598951664961,0.4873369704352255
28311,45425,60288.22618585445,2460288.726557992,7014271247.376468,-11.247899835028171,102.8099502906852,-0.0166029891942065,21.89049393970457,0.0014590796657392,-1411282709.5600822,6478546824.860911,2672376373.0695124,-4.5591762346877385,0.0932324508052859,0.2404811175923835,31774337.038885847,132009355.88630567,57218701.54477274,-29.983919070268577,5.806004912270521,2.5157326963901165,0.4868698830268029
632,46306,60289.31994532852,2460289.820317992,955259677.6912032,-25.91678677890273,143.29095357221698,-0.0034510341280888,8.469814790914066,-0.0123435456911523,-728491662.0807048,697312266.9429084,198144312.5195878,-9.369383867963291,-9.524368504398588,-3.8831685362638457,28969860.42509267,132531785.1445505,57445694.454180546,-30.03732473887894,5.054011183478515,2.2896506004551753,7.422656764673477
632,46328,60289.33111694475,2460289.831488992,955234677.5930988,-25.88763552193631,143.29091419038704,-0.0035211539833043,8.469676840475797,-0.0123544842100685,-728500705.9094136,697303073.4311761,198140564.2491359,-9.369297979145031,-9.524450977112553,-3.8831919888633113,28940876.452447433,132536649.3925004,57447903.2318739,-30.021960417161324,5.025704072322771,2.2872991487211523,7.421924899554252
28311,46741,60290.19961489265,2460290.6999869924,7012451795.323433,-10.320802149924118,102.77490723492257,-0.0168922776088776,21.893358656816375,0.0015075506952704,-1412060091.1688943,6478562685.151409,2672417362.40926,-4.559117439863774,0.0928015358944032,0.2403034560746151,26712818.714991827,132917773.56909566,57612713.562888466,-30.189421617913517,4.91758326630248,2.1072072062442415,0.4482137400081045
28311,46742,60290.20006269961,2460290.700434993,7012451395.858702,-10.319598150591956,102.77489907888142,-0.0168926355893461,21.893359332138655,0.0015072798367284,-1412060267.645689,6478562688.743605,2672417371.71105,-4.559117426473075,0.0928014380574648,0.2403034157330031,26711650.16246421,132917963.889158,57612795.1252122,-30.189635437781124,4.916245886140563,2.1071144686033385,0.44820477750861
28311,46791,60290.22339620475,2460290.7237689923,7012430655.167935,-10.25557423081858,102.77447405908048,-0.0169083154639793,21.893394335439854,0.0014928073134687,-1412069459.403091,6478562875.837138,2672417856.19073,-4.559116728992584,0.0927963422323389,0.2403013145419786,26650777.87976349,132927804.76670758,57617038.313249305,-30.19636390474211,4.846140838726358,2.1022738240538024,0.4477377937404591
28311,46792,60290.223842943575,2460290.7242149925,7012430260.000844,-10.254329202820305,102.77446593176744,-0.0169085575935595,21.89339500116913,0.0014925247993148,-1412069635.0919712,6478562879.4130945,2672417865.4509096,-4.559116715660574,0.0927962448318914,0.2403012743802312,26649614.279782403,132927991.4839946,57617119.32134805,-30.196407933037957,4.844796603201374,2.102181101117504,0.4477288650719335
