ObjID,FieldID,fieldMJD_TAI,fieldJD_TDB,Range_LTC_km,RangeRate_LTC_km_s,RA_deg,RARateCosDec_deg_day,Dec_deg,DecRate_deg_day,Obj_Sun_x_LTC_km,Obj_Sun_y_LTC_km,Obj_Sun_z_LTC_km,Obj_Sun_vx_LTC_km_s,Obj_Sun_vy_LTC_km_s,Obj_Sun_vz_LTC_km_s,Obs_Sun_x_km,Obs_Sun_y_km,Obs_Sun_z_km,Obs_Sun_vx_km_s,Obs_Sun_vy_km_s,Obs_Sun_vz_km_s,phase_deg
2000 QR19,65631,60321.27234969544,2460321.7727220026,202197806.2398107,-4.558633165366789,135.75248654648186,-0.2293204469439504,19.823574125802168,0.0553751665640987,-189468611.680304,258584754.6997863,123124932.04869616,-18.379712755737607,-7.109990924293906,-3.7493041014368376,-53210882.43003392,125859876.0977553,54554598.31880774,-28.537010658649503,-10.292231442230223,-4.331220995872805,9.000734872957779
1998 BW1,66095,60322.1605678669,2460322.6609400027,216251462.3947014,2.4418572145673285,113.11646880700762,-0.2230844054701045,19.093345010994124,0.0488754161964671,-135600300.51003906,313026175.52720696,124953045.10163698,-20.159731713299376,-5.151158303274791,-1.689594760756732,-55370300.99904745,125079288.89001238,54215431.559061415,-28.4905994857918,-10.457013148417468,-4.505943826718524,1.0634118476530048
1998 BW1,66145,60322.18423623309,2460322.684609003,216256524.46296728,2.509105635402722,113.11087793611424,-0.223312378061523,19.094496674124493,0.0484367301456169,-135641526.0687162,313015639.6755997,124949589.18303344,-20.158963839799103,-5.152930116589587,-1.6903020333814294,-55428547.13549039,125057833.27991992,54206212.11928274,-28.472339006135616,-10.526116282896352,-4.510619275934924,1.064750249610736
2000 QR19,66294,60322.25536588568,2460322.7557380027,201827653.56362805,-4.158971138257226,135.52060566668743,-0.2343561675857744,19.878439438881763,0.0562154876622496,-191027426.6246055,257977824.05320552,122805036.25898255,-18.326817041140448,-7.181799111077275,-3.783491362495914,-55603241.025214896,124992549.88166286,54178448.4721686,-28.36826200675107,-10.712919955344876,-4.524779085934384,8.50117286638179
1999 LZ3,67162,60323.33260478329,2460323.8329770034,275269060.800461,-19.92066997357451,164.2071708034157,-0.0321268039945556,8.002555790469687,0.0582605930481568,-320506133.1617574,198183700.6435946,92069656.79883192,-8.073305048778703,-15.076982542958287,-4.300354919810238,-58207332.82227182,123996076.7739969,53747448.62892509,-27.975873509242817,-11.305488013942265,-4.735453392825722,16.658285447863697
1999 LZ3,67184,60323.34382401689,2460323.844197003,275249764.9185129,-19.889349238435724,164.20680631418344,-0.0322057604921954,8.003209284255515,0.05822670853125,-320513959.664709,198169083.71350908,92065487.62497026,-8.072598566437412,-15.077419452872434,-4.300557894411507,-58234438.51015319,123985110.71916953,53742856.95576108,-27.94618035260469,-11.318420642235807,-4.737695904034122,16.655213795794527
2000 QR19,70503,60328.24883619729,2460328.749209005,200383917.56232172,-1.3942564494934684,134.00566808553413,-0.2583056640253721,20.21948104654402,0.0568683326281909,-200433123.40057585,254146846.4426127,120792526.26320316,-17.998004076231553,-7.6119833205935326,-3.988114186144057,-69799398.17901991,118898442.2130642,51536382.812076494,-26.98034463751089,-13.36274345270852,-5.666361089960297,5.391609730851803
2000 QR19,70553,60328.27263791997,2460328.773010005,200381119.90602747,-1.3268754776667362,133.99911724588148,-0.2582003488787365,20.220828438422437,0.0563546663322212,-200470133.4154848,254131191.3104072,120784324.22021906,-17.996677235082295,-7.613665473528223,-3.988913690157723,-69854827.48779972,118870912.19778468,51524725.84868327,-26.927606689426,-13.410965899548602,-5.670858398511736,5.378912933097683
1999 LZ3,70604,60328.29552924374,2460328.795902005,267046962.4289248,-18.488940987408405,163.9996548620437,-0.0652632484528641,8.331008294710132,0.0742707744786255,-323900766.60367256,191677247.25168923,90206395.86760336,-7.758068023013443,-15.267728703728388,-4.389536100723915,-69908032.46601759,118844346.9177101,51513505.34835264,-26.8719911294875,-13.450366256782578,-5.675194473534216,15.24056829860965
1999 LZ3,70654,60328.31927890933,2460328.8196510053,267009093.3491768,-18.42219789244053,163.99808466054267,-0.0655464775960643,8.332771167531936,0.0741874712302827,-323916684.9068569,191645916.33701703,90197387.92868374,-7.756546342433529,-15.268629269943611,-4.3899599288995095,-69963108.81122795,118816712.67364134,51501855.71694744,-26.810345415294297,-13.483340370782704,-5.679701198325135,15.23317319984767
1998 BW1,71041,60329.1652519911,2460329.6656240053,218801429.2624612,5.845763021135672,111.56102629528228,-0.2115573105274721,19.43034141157879,0.0478144131883124,-147730384.98246396,309751243.137392,123867612.4788346,-19.92385864118321,-5.669544113737883,-1.896707495882274,-71902100.9123795,117849585.3458475,51081003.00195795,-26.85227127953326,-13.578940152790445,-5.834309973666156,3.7311673056393575
1998 BW1,71048,60329.16839823954,2460329.668771005,218803019.94535327,5.854753848560926,111.56032031041735,-0.2115601976210896,19.4304917880502,0.0477537176889785,-147735802.17493722,309749701.58267176,123867096.76012908,-19.923748841662164,-5.669774276304658,-1.8967995366202488,-71909401.62536854,117845892.0077213,51079416.56956258,-26.84900219773806,-13.587857757317822,-5.834890058223444,3.732664600454691
1998 BW1,71091,60329.18892285564,2460329.689295005,218813454.0380755,5.913456136400005,111.55571647625334,-0.2114910965857729,19.431467818247217,0.0473575292913538,-147771131.10437742,309739646.38859594,123863732.74960592,-19.923032671897364,-5.671275281658975,-1.8973997821969864,-71956991.04876871,117821746.28539422,51069066.35378391,-26.82404979826095,-13.644654376700592,-5.83868123880017,3.742430945595436
2000 QR19,71202,60329.24121958907,2460329.741592005,200282856.35087523,-0.9399328461648244,133.7414958807101,-0.2611069209493538,20.275973649290265,0.0567239781388825,-201973936.7307764,253491176.12387908,120449149.82205927,-17.942543462304116,-7.6819448598482065,-4.02136166565554,-72078004.77700415,117759790.88813052,51042662.57546885,-26.734160125952062,-13.774379078559626,-5.848399364351616,4.872157014670104
2000 QR19,71252,60329.26556171201,2460329.765934005,200280952.37904572,-0.8708277408328092,133.73472064474004,-0.2610278432513342,20.277347945361303,0.0561929465910131,-202011671.249214,253475018.0020336,120440691.41929616,-17.94117953893293,-7.683656406234438,-4.022174925374449,-72134176.08078085,117730766.87748584,51030357.74147158,-26.68119360336154,-13.824958255390598,-5.852947059090206,4.859182802046344
1999 LZ3,71294,60329.28484484582,2460329.7852170053,265486505.0369469,-18.189489556462743,163.9384995191541,-0.0717924111995736,8.40583335843533,0.0774330812593785,-324561229.6048395,190370530.25727743,89830415.48705378,-7.694573083895981,-15.305144201864438,-4.407167580245313,-72178590.44222374,117707704.17878574,51020603.4244765,-26.635188809666428,-13.859673175834736,-5.856558346651135,14.93587484954267
1999 LZ3,71344,60329.30917942818,2460329.809552005,265448332.5519302,-18.12132338811943,163.93672888261816,-0.0721367527809155,8.407716638510067,0.0773457829834866,-324577407.11690426,190338347.60342485,89821148.20631105,-7.693008506742094,-15.30606196843959,-4.407600655674528,-72234527.46392441,117678523.84078012,51008284.95424932,-26.57303762950048,-13.89607257468496,-5.861124459095326,14.928116939974563
1999 LZ3,72090,60330.326418787605,2460330.8267910057,263873176.1575996,-17.735713381080327,163.86661886060486,-0.0789299553424393,8.48792620744328,0.0803772056834013,-325250704.06233126,188991343.0538628,89432948.63350013,-7.627489303141001,-15.344315028565772,-4.425677047224703,-74545915.24022947,116470865.50396104,50485005.25905341,-26.25500616803997,-14.3367981813353,-6.045640979652811,14.606833850641488
1999 LZ3,72112,60330.33773078707,2460330.8381030057,263855857.84840465,-17.703665749876407,163.86571589643674,-0.078961995896451,8.488835191456793,0.0803343261444761,-325258158.9242846,188976345.08891344,89428622.8139145,-7.626759419538424,-15.344739193511934,-4.425877766995883,-74571560.5667644,116456848.08625606,50479095.48257877,-26.223870288883504,-14.347208625528722,-6.047745065057243,14.603140245832304
1998 BW1,76233,60337.11287054269,2460337.613243008,224088412.7554988,9.396197873488068,109.96756225585048,-0.1813697435723977,19.796855861385502,0.0449230081615875,-161313599.62665027,305660485.7284988,122486101.50072856,-19.635984854874533,-6.242752136084823,-2.126166193991468,-89312665.9934464,107490535.58418716,46590428.71876552,-24.568058129451657,-16.70829073584805,-7.221814881184116,7.402478593969128
1998 BW1,76283,60337.1365879975,2460337.636960008,224107734.58537617,9.462432368056907,109.9629887751478,-0.1814740459838774,19.797915905586937,0.0444663272565108,-161353834.50398362,305647692.0761946,122481744.11497858,-19.63509472805565,-6.244438205987407,-2.126841847509806,-89362992.08045278,107456227.6968322,46575626.0789225,-24.549487574073368,-16.776447804805876,-7.22578732679748,7.41334139265496
2000 QR19,77063,60338.15619314396,2460338.656566008,201184744.3254262,3.1866414986502107,131.28347077997566,-0.2700974935408344,20.758934304702738,0.0513948015344115,-215598989.8952359,247336464.22770092,117238842.35235102,-17.432087251103752,-8.2942648470085,-4.311964645606196,-91477731.67947324,105969971.16697846,45931554.87108606,-24.203001195760265,-17.219380444105497,-7.394478774035872,1.113311083552134
1998 BW1,77077,60338.1624506888,2460338.662823008,224969344.41538,9.979972975778322,109.77713940428964,-0.1765237015441457,19.84297440532102,0.0433234464619728,-163092414.73073843,305091009.283377,122291944.98882006,-19.596419941667268,-6.31722645488718,-2.156014107390745,-91490813.66611604,105960657.71982671,45927557.098616846,-24.19450128810206,-17.236235881011996,-7.395521542446615,7.872003682723033
2000 QR19,77113,60338.179920415,2460338.680293008,201191344.23037097,3.252664934599638,131.27661235771382,-0.2704446704473789,20.76014744724366,0.0508604752181024,-215634724.09177563,247319459.43098164,117230002.09183335,-17.430700370805738,-8.295855672718021,-4.312718703517684,-91527313.43360353,105934606.5149802,45916392.03829533,-24.16780769795609,-17.281818860491402,-7.398439542005252,1.1143165917260318
1999 LZ3,78883,60340.32387050209,2460340.8242430086,250079955.7920437,-13.975963178075943,162.81574856213263,-0.1430795527474456,9.440885528702314,0.1091284149429687,-331557737.58164895,175577672.4030549,85534059.47800729,-6.9713942191048,-15.70851481427781,-4.600469535349555,-95877484.00660846,102693428.42819262,44513462.8957063,-23.14228969506384,-18.274261253205232,-7.746450186647515,11.051696619085847
1999 LZ3,78905,60340.3351075902,2460340.8354800087,250066402.37065405,-13.944195708152488,162.8141190810691,-0.1430059165858399,9.442111472262818,0.1090695114099032,-331564505.89739776,175562420.46685413,85529592.68670265,-6.970644400116976,-15.708911936780783,-4.600662995627346,-95899936.65683676,102675683.5845241,44505941.14385899,-23.110010626986643,-18.279666977160897,-7.748310362632833,11.047229585317496
2000 QR19,79169,60341.108826462274,2460341.609199009,202209703.9348939,4.527687696691572,130.46431260625425,-0.2659925235222132,20.902186661067567,0.0484797509854083,-220023878.95634177,245195446.8159275,116126940.4584228,-17.25839748538516,-8.490646207889498,-4.40501184455737,-97431040.28642891,101476505.23520806,43983845.82554795,-23.237993364110427,-18.2221767452876,-7.870246514713617,2.0070406098192977
2000 QR19,79219,60341.13257017374,2460341.632943009,202219054.5927257,4.58905033837268,130.45754339054977,-0.2666327098710229,20.90333192040672,0.047981539824781,-220059282.26158163,245178027.06991884,116117903.03426611,-17.256991815726003,-8.492212494319482,-4.405753650194912,-97478691.71903816,101439053.47891778,43967696.287351,-23.21617238802699,-18.289394027206622,-7.874024751098568,2.017815674693339
1999 LZ3,79531,60341.27976003631,2460341.780133009,248934515.89230412,-13.68696702413894,162.682157624087,-0.1490398047509062,9.54666662169726,0.1119319838172871,-332130887.1680713,174278871.12093025,85153415.24754365,-6.9075109415990745,-15.742196493051974,-4.616901722431773,-97772283.40648057,101204225.64027542,43867409.95119498,-22.91547261530364,-18.602142782271077,-7.897807069892984,10.675930829153334
1999 LZ3,79581,60341.304136717066,2460341.804509009,248905764.83938897,-13.616016729027695,162.67847197183573,-0.1491396403696599,9.549393381844045,0.1117931778077781,-332145433.9261188,174245714.28274322,85143690.76986222,-6.90587924750292,-15.743052751597451,-4.617320100053673,-97820474.13009614,101165020.0393583,43850772.29976095,-22.847407019385457,-18.6270932012434,-7.901784433594802,10.666079223336476
1999 JO12,81613,60344.2069858676,2460344.7073580096,339086205.06887364,-5.875554381309074,157.79654934770727,-0.163821627890795,19.94282863822341,0.1241105683830485,-398517686.6168846,216920221.03410596,157468705.6678376,-9.967723013620423,-12.351507951056185,-2.361177581685556,-103401498.6676564,96464801.64133872,41812395.778413154,-22.006636988580816,-19.55807111122028,-8.34865352942374,6.043850814473971
1999 JO12,81614,60344.20743387352,2460344.70780601,339085977.6688258,-5.874331842151314,157.79647127202247,-0.1638288814973875,19.942884238589738,0.124105267275157,-398518072.4468608,216919742.9320826,157468614.27129757,-9.96770453419447,-12.351518013324355,-2.361184885403067,-103402350.46392156,96464044.58497578,41812072.62395812,-22.00563811948675,-19.55899738800916,-8.348722936391614,6.043715196372918
1999 JO12,81661,60344.23068718395,2460344.73106001,339074240.0504925,-5.8096121604554245,157.79241438114605,-0.1641441125967359,19.945766928861342,0.1238234189879766,-398538098.4429711,216894925.92520732,157463869.83357573,-9.966745324136255,-12.35204027084114,-2.361563983345712,-103446508.9727063,96424701.66991916,41795295.20065167,-21.95096602801652,-19.603702329580035,-8.352331618679553,6.036673300590313
1999 JO12,81663,60344.23158136251,2460344.7319540097,339073791.4097079,-5.807082625588708,157.79225826762203,-0.1641537950451574,19.94587762203503,0.1238123637420637,-398538868.3036514,216893971.81476697,157463687.4185274,-9.966708446817876,-12.352060347580672,-2.361578557350695,-103448204.41497278,96423187.38775969,41794650.04795637,-21.948760497608028,-19.6052833017826,-8.35247057447566,6.03640249765794
1999 LZ3,81696,60344.246388355656,2460344.7467610096,245589778.6885679,-12.491916189850064,162.23177021819308,-0.1661495785284331,9.88945597344876,0.1193381261818564,-333875942.0407231,170230435.216316,83963469.62425965,-6.70797489796904,-15.845430096718577,-4.667577193935339,-103476260.20128368,96398089.79829532,41783963.05224145,-21.911239240975085,-19.62989862511056,-8.354774131876306,9.472277099805671
1999 JO12,81711,60344.25444226055,2460344.75481501,339062385.79642123,-5.741751624709283,157.78826354674194,-0.1643387957234353,19.94870483629901,0.1235262140983019,-398558553.89813113,216869573.16623396,157459022.3931166,-9.96576542253355,-12.352573705431816,-2.361951227519586,-103491500.15466456,96384425.76012725,41778148.81567465,-21.89010779751193,-19.64200712105313,-8.356028613497383,6.029476646567006
1999 JO12,81713,60344.255336867165,2460344.7557090097,339061942.3988745,-5.739179701702724,157.78810724749127,-0.1643435653598156,19.94881526367001,0.1235149321995929,-398559323.68294704,216868619.01480523,157458839.94819757,-9.965728544238749,-12.352593779326524,-2.361965800713982,-103493190.88962528,96382908.53059123,41777503.37740202,-21.88773360664237,-19.643294021095787,-8.356167920681376,6.029205786251958
1999 LZ3,81746,60344.27016229351,2460344.77053501,245564190.43160504,-12.422617753789291,162.22775692378653,-0.1664225622126755,9.892291341010326,0.1191880138229342,-333889719.63656825,170197885.34130165,83953881.26316486,-6.706368091212757,-15.846249405935128,-4.667981310288401,-103521202.7886532,96357733.20730652,41766797.92655637,-21.847611673532104,-19.662931583315046,-8.358479695167794,9.462230778132117
1999 JO12,81793,60344.29113113689,2460344.7915040096,339044352.3611314,-5.636377856327636,157.78184731027812,-0.1643813622066235,19.95322839395871,0.1230640303675541,-398590142.8727965,216830414.3281444,157451534.08378112,-9.964251938194057,-12.353397433202344,-2.362549274078269,-103560731.67745364,96322088.39343484,41751651.72376257,-21.788885829186707,-19.685052709539896,-8.36175322017383,6.018362619159449
1999 JO12,81794,60344.29157550452,2460344.7919480097,339044136.1673326,-5.635114274397844,157.78176966425517,-0.1643799625210249,19.953283033174777,0.1230584969700503,-398590525.1243751,216829940.4228176,157451443.45074037,-9.964233622046596,-12.353407400623588,-2.3625565111575315,-103561567.50998202,96321333.23552094,41751330.95211198,-21.78762278761844,-19.68544776061634,-8.361822570687112,6.018228166588741
1999 JO12,81843,60344.31479006917,2460344.81516301,339032899.2017035,-5.56995075172995,157.77771126785822,-0.1642441980733182,19.95613651271376,0.1227738936824759,-398610510.55775946,216805161.26859352,157446704.22335735,-9.963275930936396,-12.35392852064492,-2.3629348987609253,-103605201.84265973,96281830.83361904,41734555.37163512,-21.720853999850217,-19.70177971510097,-8.365449808285987,6.011200990626521
1999 JO12,81844,60344.31523470671,2460344.81560701,339032685.5553887,-5.568725633066363,157.77763368575805,-0.1642404196900848,19.95619102315349,0.1227685611168586,-398610892.7718131,216804687.3429961,157446613.5755429,-9.963257614306077,-12.353938486659157,-2.362942135439271,-103606035.06492136,96281075.0372137,41734234.45817678,-21.719567260116715,-19.702008781766423,-8.365519193968696,6.011066655272423
1999 LZ3,82430,60345.23336970853,2460345.7337420103,244549292.7478841,-12.085005477791675,162.07060562693982,-0.1715142445580074,10.00808986289685,0.1216437456559062,-334445141.6729481,168877711.3171777,83564710.41873954,-6.641164489327728,-15.879336323501091,-4.684327309560911,-105312529.9692028,94740057.77632225,41065167.30628876,-21.56650253714427,-19.95619060898069,-8.502103280151324,9.060147824587796
1999 LZ3,82480,60345.25654279181,2460345.75691501,244525163.8041403,-12.017857897926891,162.06656537948075,-0.1718526409583235,10.01090698672499,0.1214938155301353,-334458437.2225853,168845916.47554228,83555330.93558802,-6.6395933195350985,-15.880129745157772,-4.684719917874963,-105355649.43894295,94700065.66961752,41048141.29112256,-21.506049990925508,-19.99176682478857,-8.505653945715357,9.05022406788818
1999 LZ3,84874,60348.31459678,2460348.814969011,241541609.03567252,-10.474769621307017,161.53217562985986,-0.1874159959366909,10.391754377122876,0.1270874225704031,-336185306.0577389,164636238.140413,82310685.78768183,-6.431227495297971,-15.9837598319331,-4.736261790534483,-110840550.18068604,89377625.58428721,38741991.4030655,-20.16146665147596,-21.039937289692105,-8.946252116300695,7.738509365491645
1999 LZ3,84884,60348.31872463115,2460348.819097012,241537875.19134045,-10.46313773049684,161.53138917747916,-0.1873659976724873,10.392278935112104,0.1270589293943922,-336187599.84390515,164630537.1612018,82308996.48485467,-6.430944854610916,-15.983898270429098,-4.736331001988388,-110847738.7956654,89370121.27483584,38738800.5325894,-20.14936604473512,-21.041135763037463,-8.946853093659136,7.736677131109941
1999 LZ3,84916,60348.33355811639,2460348.833931011,241524491.45399916,-10.42213813409493,161.52856502321066,-0.1871433010692912,10.394162983511425,0.1269594673694465,-336195841.7489342,164610050.2439375,82302925.75927198,-6.4299291527650135,-15.984395717744452,-4.736579705694858,-110873535.55914268,89343152.04707335,38727332.34679347,-20.105988702322957,-21.04319887440812,-8.94901212552653,7.7300951812629854
1999 LZ3,84926,60348.338027378304,2460348.838400011,241520469.5793396,-10.410062383815614,161.52771490512603,-0.1870632801296938,10.39473030046418,0.1269305155800159,-336198324.5104189,164603878.08024475,82301096.78554535,-6.429623145633132,-15.98454557242404,-4.736654629495006,-110881296.40383533,89335026.81599393,38723876.814535,-20.09298691194508,-21.04313479648747,-8.949662312967705,7.728113024999467
1999 JO12,85474,60349.23183736454,2460349.732210011,337140033.4543722,-3.2434076036230404,156.90933841331943,-0.17802176092619,20.559702816666423,0.1218357543581531,-402800133.613568,211533512.86152685,156425878.35961148,-9.759878350000584,-12.462681696988945,-2.442616312380149,-112423126.0441446,87733157.06222865,38027958.03746464,-19.988878977404145,-21.28172952295328,-9.072654946659412,4.623997503663738
1999 LZ3,85483,60349.23586445162,2460349.7362370114,240714588.01934165,-10.234869111018162,161.36247338765284,-0.1921964621597878,10.510049526146906,0.1294355356076668,-336694720.8039898,163362698.72432616,81933063.73402475,-6.368057474322415,-16.01455836889124,-4.751683543502583,-112430078.98739237,87725751.38361996,38024801.26357574,-19.97826071432999,-21.287822294089167,-9.073227068132743,7.335035695771569
1999 JO12,85524,60349.25559645247,2460349.755969011,337133445.9339441,-3.174770433339159,156.90481974615545,-0.1781006439452656,20.562593666200005,0.1215117667014182,-402820167.67603207,211507928.94227275,156420863.76489612,-9.75889290180933,-12.463199358530662,-2.4429990892532487,-112464093.45027772,87689435.57264547,38009330.42806511,-19.92461468805472,-21.314300332703123,-9.076033590765157,4.617684681252315
1999 LZ3,85533,60349.25961871862,2460349.759991011,240693654.33494475,-10.16478014072353,161.35782709800367,-0.1924081998197226,10.513121990450454,0.129254261734819,-336707789.0286844,163329829.38501203,81923310.89780304,-6.366426265393322,-16.015349883727406,-4.752080524851175,-112471015.32203913,87682028.01429968,38006176.399729416,-19.91339101632024,-21.31899134732971,-9.076606199716142,7.324377393875032
2000 QR19,86917,60351.185213986646,2460351.6855860115,208404184.6802327,9.515004055799418,127.82902362440282,-0.2340327394522083,21.29414372327713,0.0297761240530214,-234785459.01452017,237519704.9017839,112157671.55680317,-16.64970974076259,-9.136815174963152,-4.710598071279332,-115695859.9329945,84150802.28088892,36474441.63301859,-19.273130257574213,-21.821837504914445,-9.3338257788377,6.984403138161911
2000 QR19,86967,60351.20899265591,2460351.709365012,208423800.9451992,9.580605117262367,127.82305583562744,-0.2336008230862794,21.294845211696806,0.0292274585681534,-234819663.34384412,237500932.3408956,112147993.1967686,-16.648245623894905,-9.138296193075751,-4.711297408556021,-115735399.7917882,84105921.30964658,36455261.93787248,-19.216786892939265,-21.86728933896997,-9.337037944900729,6.996231369878393
1999 LZ3,86996,60351.22198166559,2460351.722354012,239048600.81419,-9.319187672732552,160.98148417866517,-0.2011222382125192,10.769935492187802,0.1327047567980226,-337775791.5376865,160608850.58635628,81114804.47348626,-6.231247523390678,-16.08028554206135,-4.784761639069699,-115756947.4180332,84081368.32892,36444782.46394608,-19.183742744171557,-21.88905336401053,-9.338797162408165,6.451865192908554
1999 LZ3,87046,60351.24577148336,2460351.746144012,239029517.4735784,-9.249083469662702,160.9766101430533,-0.2013819877763666,10.77309024122724,0.1325108850948638,-337788598.2993726,160575796.4392391,81104968.89581747,-6.229603627758828,-16.08106725709943,-4.785156444951698,-115796313.73789184,84036340.24964426,36425583.66026005,-19.11981186712897,-21.92282142647164,-9.342025979172508,6.441003895773135
1992 SF17,89915,60355.32327832208,2460355.823651013,373127460.3286521,-21.666765220050618,209.2688274913395,0.0261770399934899,-12.554297356542817,-0.004359419974121,-439885515.2340415,-101830142.34693444,-48060829.32695576,2.3151864722017788,-14.453004137655563,-5.457046805860765,-122175595.84143037,76233129.8674419,33043916.891495097,-17.160000942711648,-23.10736167551941,-9.846205897518738,17.271212150792707
1992 SF17,89964,60355.34697428703,2460355.847347013,373083163.63753575,-21.60628916004531,209.2694586660469,0.0258410277161278,-12.55439807600766,-0.0041404318412086,-439880773.6227367,-101859734.3144513,-48072002.39097443,2.3164630955107937,-14.45270870903826,-5.456907360446187,-122210657.60089824,76185828.49809906,33023755.446449853,-17.091497587724675,-23.098950579434003,-9.849104952241657,17.267815280306916
1992 SF17,90020,60355.37445360857,2460355.874826013,373031952.6791768,-21.53420229105189,209.2701823454213,0.0255975393955124,-12.554508290793663,-0.0038807406198062,-439875271.7547043,-101894049.7910832,-48084958.8427628,2.3179434764470392,-14.45236601647739,-5.456745616106387,-122251145.06241716,76131009.27570753,33000367.862302296,-17.015702648620458,-23.078597799749748,-9.852456350833569,17.263866320773538
1992 SF17,90046,60355.38811582269,2460355.888488013,373006555.5674058,-21.49817089441305,209.27054014794257,0.0255358696283434,-12.554560423551672,-0.0037510949055553,-439872535.03015554,-101911110.44198684,-48091400.38289226,2.3186794710683394,-14.452195596901957,-5.456665185380414,-122271209.14343466,76103775.45586321,32988737.074024677,-16.980038528192217,-23.06447675306796,-9.85411708535715,17.26190024812247
2000 QR19,90489,60356.22702860823,2460356.727401013,213011931.4420826,11.850641242838972,126.68520951072723,-0.2049145602492884,21.42301489273008,0.0190943580458837,-241970018.83783355,233472006.64006963,110073783.69813448,-16.33653327079331,-9.446226296939898,-4.856589410430867,-123505128.45752914,74453510.45143974,32271016.69222613,-16.995471539434373,-23.31964694794268,-9.9497057102849,9.3833445118142
1999 JO12,90511,60356.23686237687,2460356.737235013,336300733.1551395,0.467705591248481,155.56924737544372,-0.1893226596438036,21.38950801844827,0.114231501131013,-408619033.5019262,203945105.0813847,154913552.92322642,-9.46827170218965,-12.612056412679584,-2.5545355426948384,-123519557.1716514,74433691.57368754,32262562.35190765,-16.968029222158208,-23.331560493129047,-9.950876534304385,3.301295436108357
2000 QR19,90539,60356.25076120372,2460356.751134013,213036290.33642903,11.907218506042351,126.67999673652533,-0.2039902042304824,21.42346243977461,0.018627950791478,-242003514.5576323,233452636.15604487,110063824.8116571,-16.33504631504513,-9.447660904946854,-4.857265771356008,-123539909.90132236,74405664.40308039,32250611.61266049,-16.928353944468295,-23.34591928256989,-9.952532954179365,9.394439755173194
1992 SF17,90728,60356.340883438526,2460356.841256013,371241293.733961,-21.44564304320141,209.29837615081743,0.0204237657114066,-12.557254599361302,-0.0020581683042777,-439679537.762598,-103100397.12446132,-48540389.05665898,2.369972995435107,-14.440245575234275,-5.451031928474921,-123670689.68101808,74223721.35972284,32173073.954322472,-16.663279236218532,-23.365332044602106,-9.963278723268855,17.127140867813658
1992 SF17,90729,60356.3413314268,2460356.841704013,371240463.6730189,-21.444481313451828,209.2983855236088,0.0204181770567894,-12.557255520478058,-0.0020539625491158,-439679446.02059,-103100956.10544609,-48540600.06574881,2.369997098468417,-14.440239926010491,-5.451029268484076,-123671334.64465022,74222816.95807368,32172688.30293947,-16.661998112280457,-23.365109416746368,-9.963331999951906,17.127074006843575
1992 SF17,90749,60356.3503249034,2460356.850697013,371223810.843867,-21.42103703075164,209.29857315534028,0.0203148651929783,-12.557273610993173,-0.0019691712510023,-439677604.2240378,-103112176.86152904,-48544835.77175446,2.370480931805263,-14.440126519326974,-5.450975870471606,-123684271.00285564,74204664.2866246,32164946.426257145,-16.636496412938612,-23.3599973941162,-9.9644008391743,17.125731255150924
1992 SF17,90750,60356.35079393589,2460356.851166013,371222942.8714715,-21.419808593648938,209.2985829153244,0.02030994284411,-12.557274533493777,-0.001964732219013,-439677508.1609412,-103112762.04037614,-48545056.6697943,2.37050616436348,-14.440120604664251,-5.450973085559482,-123684945.11371116,74203717.70806324,32164542.651596807,-16.635178399432462,-23.35969742364417,-9.96445654691383,17.12566119812076
1992 SF17,90751,60356.35124402132,2460356.851617013,371222108.25865054,-21.41862682985389,209.2985922985013,0.0203052530922326,-12.557275418624958,-0.0019604621637978,-439677415.7837646,-103113324.75993808,-48545269.089700565,2.370530428485452,-14.440114916975883,-5.450970407520924,-123685593.30196908,74202807.47053513,32164154.371603176,-16.633912152483045,-23.359405869570224,-9.964510113267432,17.125593827168785
1992 SF17,90771,60356.360252079474,2460356.860625013,371205447.87492776,-21.394939395858664,209.29877928688887,0.0202205778445662,-12.557292693550975,-0.0018749298690645,-439675570.4999195,-103124564.13333727,-48549511.814437,2.3710150622473187,-14.44000130850666,-5.450916915770309,-123698529.55476116,74184629.48415776,32156398.664790977,-16.608876693007936,-23.35295193426593,-9.965579299754484,17.12424767412669
1999 LZ3,92850,60359.22760871111,2460359.727981014,233997453.96543187,-5.3364057555447495,159.28718939817904,-0.2278252658937329,11.864937907159325,0.1395923973266422,-341893060.01733863,149396828.49766415,77759663.20811035,-5.6711899391593645,-16.33576508417482,-4.915691468257299,-127696262.02499464,68403868.7378351,29648534.95825402,-15.633964769244178,-24.082115932202147,-10.275973682796993,2.831256035954884
1999 LZ3,92900,60359.25166454761,2460359.752037014,233986436.9124945,-5.264938307733769,159.28158930373615,-0.2277802435874361,11.868292877667738,0.1393381312062196,-341904845.67381823,149362874.24222168,77749445.66280365,-5.669486365507673,-16.336509555375173,-4.916078961668124,-127728684.60958764,68353790.28080902,29627174.24377851,-15.56458959711162,-24.10494710186345,-10.278607604362016,2.820545125884137
