index ObjID FieldID FieldMJD AstRange(km) AstRangeRate(km/s) AstRA(deg) AstRARate(deg/day) AstDec(deg) AstDecRate(deg/day) Ast-Sun(J2000x)(km) Ast-Sun(J2000y)(km) Ast-Sun(J2000z)(km) Ast-Sun(J2000vx)(km/s) Ast-Sun(J2000vy)(km/s) Ast-Sun(J2000vz)(km/s) Obs-Sun(J2000x)(km) Obs-Sun(J2000y)(km) Obs-Sun(J2000z)(km) Obs-Sun(J2000vx)(km/s) Obs-Sun(J2000vy)(km/s) Obs-Sun(J2000vz)(km/s) Sun-Ast-Obs(deg) V V(H=0)
7738745 39265 736221 61498.10565 289209834.121962 26.088 152.969813 -0.192461 -11.175602 0.131796 -398603180.407 98679875.806 -69174882.085 -13.184 -5.009 -9.108 -145869574.119 -30262110.586 -13121211.334 5.93 -27.144 -11.605 13.010072 24.417 4.417
7738747 39265 740965 61504.08436 303241887.959687 28.256 152.00902 -0.142931 -10.416331 0.121868 -405316414.779 96069034.814 -73862328.841 -12.812 -5.099 -9.042 -141960159.974 -43906803.146 -19036351.548 8.879 -26.379 -11.275 14.426653 24.605 4.605
7738762 39265 759139 61531.046846 377198326.828923 34.463 150.921203 0.037421 -7.950907 0.059278 -433314176.932 83781797.277 -94564158.105 -11.261 -5.432 -8.731 -106829875.768 -97778833.02 -42388371.507 20.489 -19.856 -8.436 18.326716 25.352 5.352
7738761 39265 759089 61531.023124 377127753.25178 34.403 150.920319 0.0371 -7.952312 0.059228 -433291098.762 83792930.017 -94546266.037 -11.262 -5.432 -8.731 -106871800.85 -97738142.696 -42371078.559 20.422 -19.849 -8.439 18.324975 25.351 5.351
7738760 39265 758069 61530.003952 374110151.570962 34.216 150.879994 0.031621 -8.013821 0.061614 -432297100.909 84270748.286 -93777022.004 -11.317 -5.422 -8.743 -108665206.987 -96008508.591 -41621594.063 20.002 -20.158 -8.583 18.252347 25.327 5.327
7738759 39265 758019 61529.980134 374039805.978646 34.153 150.879242 0.031523 -8.015287 0.061559 -432273813.684 84281903.3 -93759032.612 -11.318 -5.421 -8.743 -108706304.903 -95967050.383 -41603929.365 19.942 -20.134 -8.586 18.250464 25.326 5.326
7738758 39265 753957 61525.11412 359812481.635031 33.699 150.764032 0.005367 -8.344223 0.074045 -427459924.012 86549858.896 -90071603.99 -11.585 -5.368 -8.8 -116805679.437 -87324961.004 -37855649.644 18.381 -21.697 -9.234 17.827053 25.204 5.204
7738757 39265 753907 61525.09034 359743299.822337 33.645 150.763912 0.004773 -8.345984 0.074 -427436122.692 86560886.835 -90053525.106 -11.587 -5.368 -8.801 -116843373.045 -87280370.806 -37836675.41 18.312 -21.708 -9.237 17.824551 25.203 5.203
7738756 39265 749937 61520.118996 345567525.657349 32.745 150.789573 -0.02532 -8.742123 0.086222 -422400224.37 88854120.492 -86261401.158 -11.866 -5.311 -8.859 -124281526.48 -77830009.139 -33739457.973 16.33 -23.076 -9.83 17.25402 25.072 5.072
7738755 39265 749887 61520.095196 345500250.842614 32.688 150.790182 -0.025904 -8.744174 0.086164 -422375826.553 88865038.981 -86243187.145 -11.867 -5.31 -8.859 -124315033.799 -77782550.978 -33719242.64 16.26 -23.082 -9.832 17.250827 25.071 5.071
7738754 39265 748930 61518.984529 342390521.669915 32.178 150.81768 -0.033407 -8.840958 0.088222 -421234138.277 89373928.427 -85392547.715 -11.93 -5.297 -8.872 -125854051.67 -75588841.857 -32769785.92 15.537 -23.25 -9.955 17.103074 25.041 5.041
7738753 39265 748909 61518.973678 342360367.528908 32.15 150.818042 -0.033356 -8.841915 0.088189 -421222954.433 89378893.77 -85384231.168 -11.931 -5.297 -8.872 -125868606.371 -75567052.415 -32760452.829 15.513 -23.233 -9.956 17.101543 25.041 5.041
7738752 39265 748119 61518.059565 339818235.516521 32.157 150.845689 -0.039589 -8.923827 0.090858 -420278699.565 89796749.2 -84683191.789 -11.983 -5.286 -8.882 -127103996.387 -73746399.444 -31970175.883 15.298 -23.577 -10.055 16.975449 25.016 5.016
7738751 39265 748069 61518.035573 339751643.561109 32.092 150.846642 -0.039843 -8.926005 0.090777 -420253860.236 89807704.735 -84664780.473 -11.985 -5.285 -8.883 -127135639.063 -73697542.663 -31949330.158 15.232 -23.559 -10.057 16.971923 25.015 5.015
7738750 39265 741956 61505.106572 305749969.407453 28.658 151.873746 -0.134528 -10.292844 0.12007 -406445075.533 95618063.643 -74660314.746 -12.749 -5.114 -9.03 -141140126.523 -46197863.395 -20029115.158 9.434 -26.241 -11.205 14.651389 24.637 4.637
7738749 39265 741906 61505.083878 305693839.20597 28.595 151.876803 -0.134866 -10.295568 0.119948 -406420078.288 95628089.689 -74642609.81 -12.751 -5.114 -9.031 -141158559.698 -46146425.355 -20007142.623 9.369 -26.226 -11.207 14.646319 24.636 4.636
7738748 39265 741015 61504.10742 303298247.094488 28.321 152.005728 -0.142599 -10.41352 0.121997 -405341936.135 96058876.162 -73880341.029 -12.81 -5.1 -9.042 -141942404.492 -43959375.378 -19058812.535 8.945 -26.395 -11.273 14.43193 24.606 4.606
7738746 39265 736271 61498.129408 289263452.503356 26.155 152.965244 -0.192086 -11.172469 0.131963 -398630239.62 98669594.326 -69193576.364 -13.183 -5.009 -9.108 -145857330.499 -30317844.813 -13145031.633 6.0 -27.159 -11.604 13.016166 24.418 4.418
7738728 39265 713011 61467.205232 238648196.450482 10.973 162.492352 -0.416857 -15.218276 0.102532 -360643646.857 111314322.191 -44424304.099 -15.316 -4.417 -9.425 -141031460.13 42038627.042 18220127.639 -9.814 -26.486 -11.314 8.512465 23.624 3.624
7738803 39265 998586 61927.087572 584950431.385789 24.585 178.172544 -0.012873 -25.60925 0.093063 -567637196.769 -117417594.72 -311024369.591 1.582 -5.474 -3.907 -40418970.266 -134239002.145 -58190468.524 28.447 -7.703 -3.197 12.322192 26.914 6.914
7738805 39265 1000073 61936.052563 604372170.890891 25.877 178.24761 0.022959 -24.852382 0.077174 -566333065.816 -121640714.737 -314006608.08 1.786 -5.431 -3.794 -18186098.499 -138411026.424 -59999970.12 29.291 -3.727 -1.467 12.905115 27.01 7.01
7738858 39265 1161047 62224.407608 505720460.006168 -20.614 215.672989 -0.235392 -43.862882 -0.029064 -443896914.983 -233093590.653 -359299605.768 7.995 -3.214 0.389 -147691057.332 -20459778.155 -8868260.731 4.361 -27.166 -11.755 10.2546 26.378 6.378
7738857 39265 1161046 62224.407161 505721256.766307 -20.615 215.673094 -0.235401 -43.862869 -0.029071 -443897223.998 -233093466.42 -359299620.797 7.995 -3.214 0.389 -147691225.865 -20458728.151 -8867806.408 4.36 -27.167 -11.755 10.254659 26.378 6.378
7738856 39265 1160907 62224.339234 505842599.834838 -20.741 215.689122 -0.236374 -43.860857 -0.030235 -443944142.317 -233074599.94 -359301899.453 7.993 -3.215 0.388 -147716580.022 -20298787.878 -8798813.622 4.268 -27.333 -11.757 10.263758 26.379 6.379
7738855 39265 1160857 62224.31486 505886332.453463 -20.793 215.694885 -0.236507 -43.860114 -0.030709 -443960975.588 -233067829.107 -359302715.372 7.993 -3.215 0.387 -147725518.658 -20241172.45 -8774054.823 4.22 -27.384 -11.757 10.267016 26.38 6.38
7738854 39265 1160750 62224.261159 505983076.768396 -20.91 215.707585 -0.236356 -43.858436 -0.031792 -443998059.511 -233052909.234 -359304509.848 7.991 -3.216 0.386 -147744802.345 -20113891.891 -8719500.598 4.088 -27.474 -11.759 10.274172 26.38 6.38
7738853 39265 1160746 62224.259206 505986604.081988 -20.914 215.708046 -0.236339 -43.858374 -0.031832 -443999407.561 -233052366.783 -359304575.002 7.991 -3.216 0.386 -147745491.431 -20109257.417 -8717517.219 4.083 -27.477 -11.759 10.274431 26.38 6.38
7738852 39265 1160700 62224.237661 506025580.057474 -20.961 215.713136 -0.236094 -43.857683 -0.032262 -444014284.576 -233046379.874 -359305293.674 7.991 -3.216 0.386 -147753035.891 -20058083.43 -8695627.523 4.022 -27.502 -11.759 10.277289 26.381 6.381
7738851 39265 1160696 62224.235701 506029129.82012 -20.965 215.713598 -0.236067 -43.85762 -0.032301 -444015637.832 -233045835.247 -359305359.014 7.991 -3.216 0.386 -147753716.558 -20053426.181 -8693636.264 4.017 -27.504 -11.759 10.277549 26.381 6.381
7738850 39265 1158054 62220.352316 513271921.63091 -22.157 216.569981 -0.215261 -43.71255 -0.041931 -446682866.356 -231959324.705 -359423388.218 7.907 -3.26 0.318 -148720880.201 -10915364.267 -4731578.795 2.244 -27.549 -11.851 10.773589 26.437 6.437
7738849 39265 1158004 62220.328211 513318120.454981 -22.208 216.575171 -0.215379 -43.711534 -0.042387 -446699334.652 -231952534.48 -359424049.588 7.906 -3.26 0.317 -148725504.944 -10857934.564 -4706895.706 2.196 -27.6 -11.852 10.776668 26.437 6.437
7738848 39265 1156377 62218.396819 517090256.957281 -22.752 216.970463 -0.203743 -43.623222 -0.046748 -448015301.59 -231406648.282 -359474196.917 7.865 -3.282 0.284 -148955837.382 -6290812.478 -2726915.603 1.28 -27.522 -11.879 11.013478 26.465 6.465
7738847 39265 1156355 62218.385518 517112482.350138 -22.773 216.972767 -0.20389 -43.622693 -0.046936 -448022980.989 -231403443.618 -359474473.8 7.864 -3.282 0.283 -148957079.822 -6263926.982 -2715317.287 1.265 -27.549 -11.879 11.01488 26.465 6.465
7738846 39265 1153075 62214.381888 525263574.140345 -24.056 217.725106 -0.180943 -43.408382 -0.057402 -450728640.21 -230260370.889 -359560516.727 7.778 -3.326 0.214 -148907606.432 3224742.076 1397346.427 -0.82 -27.613 -11.892 11.48001 26.523 6.523
7738845 39265 1153067 62214.378254 525271128.380225 -24.063 217.725764 -0.180972 -43.408173 -0.057465 -450731082.561 -230259326.354 -359560583.931 7.778 -3.326 0.214 -148907347.919 3233413.316 1401080.377 -0.826 -27.621 -11.892 11.480426 26.523 6.523
7738844 39265 1153053 62214.370456 525287345.326876 -24.078 217.727175 -0.181027 -43.407725 -0.057601 -450736323.093 -230257085.026 -359560728.063 7.778 -3.327 0.214 -148906786.609 3252027.979 1409092.38 -0.84 -27.638 -11.892 11.48132 26.523 6.523
7738859 39265 1161580 62225.227412 504254989.458262 -20.606 215.482264 -0.241028 -43.887443 -0.029337 -443329981.319 -233320929.896 -359271549.649 8.012 -3.205 0.403 -147400337.528 -22374567.82 -9699861.755 4.504 -27.436 -11.728 10.147533 26.367 6.367
7738843 39265 1153045 62214.366809 525294933.65049 -24.086 217.727835 -0.181048 -43.407514 -0.057666 -450738774.066 -230256036.73 -359560795.443 7.778 -3.327 0.214 -148906520.86 3260738.051 1412839.604 -0.847 -27.646 -11.892 11.481738 26.523 6.523
7738860 39265 1161582 62225.228347 504253325.285597 -20.604 215.482038 -0.241042 -43.887471 -0.029319 -443329334.157 -233321188.74 -359271517.076 8.012 -3.205 0.403 -147399973.679 -22376783.662 -9700808.969 4.506 -27.435 -11.728 10.147409 26.367 6.367
7738862 39265 1161632 62225.253021 504209456.549238 -20.551 215.476087 -0.241343 -43.888188 -0.028825 -443312251.142 -233328020.851 -359270656.797 8.013 -3.204 0.404 -147390291.628 -22435244.93 -9725810.818 4.576 -27.409 -11.727 10.144112 26.366 6.366
7738877 39265 1175420 62248.186408 473125643.628967 -10.423 209.076235 -0.31053 -43.625583 0.053797 -426940304.498 -239411781.506 -358064097.325 8.512 -2.933 0.817 -127622990.026 -72976491.104 -31634459.217 15.46 -23.651 -10.096 7.441363 26.078 6.078
7738876 39265 1175370 62248.161365 473148257.910172 -10.48 209.08401 -0.310405 -43.626924 0.053247 -426958723.054 -239405435.611 -358065865.017 8.512 -2.933 0.817 -127656365.645 -72925282.903 -31612612.354 15.39 -23.681 -10.098 7.443141 26.078 6.078
7738875 39265 1175336 62248.145688 473162477.823104 -10.516 209.088875 -0.310253 -43.627756 0.05291 -426970252.696 -239401462.662 -358066971.108 8.512 -2.933 0.816 -127677181.223 -72893196.799 -31598933.173 15.345 -23.695 -10.1 7.444251 26.078 6.078
7738874 39265 1175286 62248.120885 473185071.255598 -10.57 209.096566 -0.309904 -43.629061 0.052394 -426988492.486 -239395176.63 -358068720.227 8.511 -2.933 0.816 -127709986.528 -72842403.02 -31577287.357 15.272 -23.709 -10.102 7.446002 26.079 6.079
7738873 39265 1172576 62242.272468 479175052.590352 -13.15 210.861078 -0.303003 -43.878582 0.032625 -431256962.608 -237894789.905 -358453908.221 8.383 -3.005 0.709 -134765809.541 -60721951.567 -26322147.311 12.971 -24.892 -10.682 7.97642 26.139 6.139
7738872 39265 1169283 62237.281995 485388881.270909 -15.464 212.317789 -0.290672 -43.98933 0.013742 -434848241.976 -236586274.988 -358739977.174 8.274 -3.064 0.618 -139721883.732 -49886879.05 -21625563.54 10.626 -25.841 -11.091 8.5592 26.2 6.2
7738871 39265 1169233 62237.259018 485419630.142765 -15.515 212.324469 -0.290798 -43.98964 0.013255 -434864668.302 -236580191.0 -358741204.155 8.274 -3.065 0.618 -139742928.028 -49835532.694 -21603543.946 10.574 -25.887 -11.093 8.562116 26.2 6.2
7738870 39265 1169027 62237.159028 485554635.478324 -15.737 212.353523 -0.289969 -43.990858 0.011132 -434936140.713 -236553708.428 -358746534.139 8.272 -3.066 0.616 -139833136.862 -49611277.967 -21507683.433 10.299 -26.005 -11.099 8.57472 26.202 6.202
7738869 39265 1168977 62237.134845 485587566.836418 -15.785 212.360529 -0.289448 -43.991121 0.010669 -434953423.468 -236547302.085 -358747820.859 8.271 -3.066 0.616 -139854578.569 -49556936.796 -21484490.993 10.226 -26.01 -11.101 8.577744 26.202 6.202
7738868 39265 1167401 62231.388389 493966222.13427 -17.881 213.939122 -0.267705 -44.001942 -0.006183 -439029107.883 -235008083.563 -359027843.016 8.146 -3.134 0.513 -144246240.391 -36629929.094 -15878035.4 7.848 -26.495 -11.465 9.325794 26.279 6.279
7738867 39265 1167342 62231.360413 494009499.566356 -17.929 213.94662 -0.268271 -44.001763 -0.006637 -439048798.108 -235000508.31 -359029081.293 8.145 -3.134 0.512 -144265177.361 -36565798.57 -15850320.931 7.819 -26.568 -11.467 9.329615 26.28 6.28
7738866 39265 1166183 62230.246369 495773786.901844 -18.586 214.238611 -0.264752 -43.990373 -0.012396 -439831702.794 -234698209.118 -359077413.001 8.121 -3.147 0.492 -144957423.524 -34011248.604 -14743935.165 7.088 -26.926 -11.523 9.478837 26.295 6.295
7738865 39265 1166182 62230.24592 495774507.978626 -18.587 214.23873 -0.264749 -43.990367 -0.012406 -439832017.885 -234698087.022 -359077432.096 8.121 -3.147 0.492 -144957698.471 -34010203.965 -14743488.111 7.086 -26.927 -11.523 9.478898 26.295 6.295
7738864 39265 1166133 62230.222067 495812868.382264 -18.639 214.245043 -0.264525 -43.990065 -0.012903 -439848755.58 -234691600.718 -359078446.02 8.121 -3.147 0.492 -144972235.431 -33954678.672 -14719738.684 7.02 -26.956 -11.524 9.482132 26.296 6.296
7738863 39265 1166132 62230.221619 495813590.591266 -18.64 214.245161 -0.264519 -43.99006 -0.012912 -439849070.238 -234691478.771 -359078465.073 8.121 -3.147 0.492 -144972507.406 -33953634.253 -14719292.176 7.019 -26.956 -11.524 9.482193 26.296 6.296
7738861 39265 1161630 62225.252067 504211151.007082 -20.553 215.476317 -0.241334 -43.88816 -0.028844 -443312911.83 -233327756.637 -359270690.084 8.013 -3.204 0.404 -147390668.811 -22432985.12 -9724843.925 4.574 -27.41 -11.727 10.14424 26.366 6.366
7738804 39265 1000023 61936.028701 604318872.746243 25.826 178.247066 0.02261 -24.854222 0.077034 -566336746.506 -121629518.92 -313998786.622 1.785 -5.431 -3.794 -18246430.426 -138403301.626 -59996940.362 29.236 -3.765 -1.472 12.903834 27.01 7.01
7738842 39265 1151975 62213.27605 527589413.441531 -24.577 217.916936 -0.174735 -43.342209 -0.061778 -451470704.032 -229941941.736 -359580058.502 7.754 -3.339 0.195 -148769973.334 5847866.818 2533202.671 -1.588 -27.784 -11.885 11.601807 26.538 6.538
7738840 39265 1150234 62210.399261 533782106.655356 -25.173 218.379724 -0.156936 -43.156773 -0.066439 -453390486.781 -229108128.879 -359622372.659 7.692 -3.37 0.146 -148145668.264 12650081.637 5482949.634 -2.879 -27.491 -11.847 11.901822 26.579 6.579
7738820 39265 1015368 61960.988057 661107811.189791 26.461 179.971458 0.104696 -23.532924 0.030142 -561880743.478 -133205043.507 -321838793.292 2.346 -5.304 -3.477 44243172.111 -133507005.443 -57874331.641 28.219 7.503 3.398 13.210445 27.223 7.223
7738819 39265 1014222 61956.05877 649873192.555956 26.771 179.475218 0.091637 -23.700615 0.039586 -562856441.824 -130940886.826 -320344789.924 2.236 -5.33 -3.54 32180365.138 -136391097.912 -59123329.304 28.938 5.442 2.463 13.294751 27.188 7.188
7738818 39265 1014172 61956.034905 649818027.751381 26.735 179.473037 0.091188 -23.701558 0.039509 -562861051.687 -130929898.064 -320337491.357 2.236 -5.33 -3.54 32120734.64 -136402260.54 -59128402.875 28.9 5.386 2.458 13.294944 27.188 7.188
7738817 39265 1010721 61949.053833 633816876.31823 26.788 178.893363 0.069675 -24.017232 0.052766 -564162238.677 -127704509.855 -318175557.177 2.079 -5.366 -3.629 14672742.814 -138885803.893 -60204885.494 29.45 2.256 1.103 13.296849 27.132 7.132
7738816 39265 1010671 61949.031257 633764661.082465 26.749 178.891794 0.069281 -24.018422 0.052671 -564166293.472 -127694044.005 -318168478.579 2.079 -5.366 -3.629 14615338.467 -138890157.452 -60207033.612 29.407 2.209 1.099 13.296566 27.132 7.132
7738815 39265 1009747 61947.084447 629307018.053595 26.781 178.757666 0.063589 -24.123042 0.056683 -564512225.689 -126790705.846 -317555968.61 2.035 -5.376 -3.654 9702329.55 -139243262.02 -60359752.99 29.575 1.407 0.715 13.271408 27.115 7.115
7738814 39265 1009697 61947.061945 629254984.023303 26.747 178.756241 0.063136 -24.124317 0.056609 -564516181.07 -126780254.986 -317548864.638 2.034 -5.376 -3.654 9644865.144 -139245944.399 -60361138.496 29.538 1.354 0.71 13.270997 27.115 7.115
7738813 39265 1009695 61947.059714 629249827.616999 26.743 178.7561 0.063093 -24.124443 0.0566 -564516573.264 -126779218.581 -317548160.121 2.034 -5.376 -3.654 9639170.517 -139246204.874 -60361275.434 29.535 1.349 0.71 13.270956 27.115 7.115
7738812 39265 1009645 61947.03596 629194985.096321 26.701 178.754606 0.062673 -24.125786 0.056499 -564520747.461 -126768186.208 -317540660.389 2.034 -5.376 -3.655 9578602.459 -139248920.59 -60362727.967 29.489 1.299 0.705 13.270515 27.114 7.114
7738811 39265 1008158 61945.092236 624754776.717899 26.708 178.633648 0.056863 -24.237661 0.060524 -564858600.288 -125864580.367 -316924865.585 1.99 -5.386 -3.679 4662355.481 -139448734.786 -60448989.993 29.627 0.501 0.32 13.233548 27.097 7.097
7738810 39265 1008108 61945.068254 624699471.527875 26.672 178.63229 0.05637 -24.239111 0.060445 -564862722.982 -125853420.945 -316917241.713 1.99 -5.386 -3.68 4601003.834 -139449712.304 -60449648.3 29.588 0.444 0.315 13.232964 27.097 7.097
7738809 39265 1006097 61943.091023 620197570.993036 26.592 178.522827 0.04976 -24.360447 0.064323 -565198763.485 -124932528.619 -316286527.616 1.945 -5.396 -3.705 -405997.985 -139496999.956 -60470133.709 29.63 -0.429 -0.077 13.183099 27.079 7.079
7738808 39265 1006047 61943.067239 620142965.147907 26.554 178.521649 0.04928 -24.361976 0.064237 -565202759.277 -124921441.118 -316278914.825 1.944 -5.396 -3.705 -466844.348 -139496061.763 -60469970.186 29.589 -0.484 -0.082 13.182369 27.078 7.078
7738807 39265 1002222 61938.095987 608926951.39169 26.179 178.308567 0.031429 -24.700007 0.073712 -566013729.527 -122598583.885 -314674099.808 1.832 -5.421 -3.768 -13039694.352 -138927728.628 -60223515.513 29.496 -2.724 -1.066 13.002144 27.03 7.03
7738806 39265 1002172 61938.072154 608873085.320519 26.138 178.307824 0.030952 -24.701763 0.073612 -566017501.169 -122587422.164 -314666340.902 1.832 -5.421 -3.768 -13100387.26 -138922064.858 -60221315.629 29.451 -2.776 -1.071 13.001032 27.03 7.03
7738821 39265 1015369 61960.988505 661108836.151696 26.462 179.971505 0.104702 -23.532911 0.030144 -561880652.609 -133205248.928 -321838927.948 2.346 -5.304 -3.477 44244265.2 -133506714.808 -57874200.013 28.22 7.504 3.398 13.210436 27.223 7.223
7738841 39265 1151925 62213.251075 527642500.354372 -24.627 217.921296 -0.174332 -43.340661 -0.062225 -451487436.798 -229934736.786 -359580478.761 7.754 -3.339 0.195 -148766468.989 5907844.162 2558847.691 -1.661 -27.805 -11.885 11.604569 26.539 6.539
7738822 39265 1015418 61961.011866 661162289.4917 26.504 179.973955 0.105053 -23.532205 0.030244 -561875917.067 -133215952.935 -321845944.376 2.347 -5.304 -3.476 44301270.733 -133491524.991 -57867336.675 28.265 7.549 3.403 13.209939 27.223 7.223
7738824 39265 1015481 61961.0404 661227686.786179 26.548 179.976959 0.105553 -23.531341 0.030343 -561870131.489 -133229026.828 -321854513.664 2.347 -5.303 -3.476 44371011.651 -133472837.195 -57858941.887 28.311 7.613 3.408 13.209324 27.224 7.224
