 ObjID FieldID FieldMJD AstRange(km) AstRangeRate(km/s) AstRA(deg) AstRARate(deg/day) AstDec(deg) AstDecRate(deg/day) Ast-Sun(J2000x)(km) Ast-Sun(J2000y)(km) Ast-Sun(J2000z)(km) Ast-Sun(J2000vx)(km/s) Ast-Sun(J2000vy)(km/s) Ast-Sun(J2000vz)(km/s) Obs-Sun(J2000x)(km) Obs-Sun(J2000y)(km) Obs-Sun(J2000z)(km) Obs-Sun(J2000vx)(km/s) Obs-Sun(J2000vy)(km/s) Obs-Sun(J2000vz)(km/s) Sun-Ast-Obs(deg) V V(H=0
4161 S100000ba 388018 60918.35859 311480508.983 0.577 359.447116 -0.197318 -30.227653 -0.101895 408987344.633 -54818695.669 -179453030.758 7.656 14.833 5.101 139870756.789 -52221735.201 -22642211.757 10.489 25.534 10.931 9.221007 10.949 4.599
4162 S100000ba 388077 60918.387023 311481999.097 0.635 359.441517 -0.1965 -30.230543 -0.101395 409006151.068 -54782256.853 -179440498.692 7.655 14.833 5.102 139896439.941 -52159062.583 -22615355.536 10.423 25.489 10.934 9.217997 10.949 4.599
4163 S100000ba 390137 60921.130486 311709537.146 1.327 358.905713 -0.205579 -30.503968 -0.097449 410803888.77 -51264043.246 -178223882.896 7.514 14.852 5.163 142285785.655 -46135015.267 -20000735.274 9.698 25.965 11.124 8.986191 10.944 4.594
4164 S100000ba 390140 60921.131828 311709691.148 1.329 358.905437 -0.205623 -30.504098 -0.097424 410804760.09 -51262320.983 -178223284.125 7.514 14.852 5.163 142286910.099 -46132004.097 -19999445.325 9.695 25.967 11.124 8.986097 10.944 4.594
4165 S100000ba 390187 60921.153014 311712166.648 1.376 358.901074 -0.206266 -30.506158 -0.097008 410818512.443 -51235135.64 -178213832.309 7.513 14.852 5.164 142304608.426 -46084438.262 -19979082.564 9.642 26.003 11.125 8.984618 10.944 4.594
4166 S100000ba 390190 60921.154366 311712327.551 1.379 358.900795 -0.206303 -30.506289 -0.09698 410819389.945 -51233400.872 -178213229.138 7.512 14.852 5.164 142305734.469 -46081400.824 -19977783.076 9.639 26.005 11.125 8.984524 10.944 4.594
4167 S100000ba 390640 60921.367397 311742612.319 1.9 358.856672 -0.205818 -30.526439 -0.092295 410957562.522 -50960028.742 -178118139.167 7.502 14.853 5.169 142477525.231 -45601839.86 -19772873.221 9.039 25.989 11.14 8.969503 10.944 4.594
4168 S100000ba 392075 60924.305321 312322592.282 3.077 358.256974 -0.21423 -30.789985 -0.083184 412842530.367 -47187473.954 -176797874.583 7.35 14.871 5.234 144666127.059 -39026614.47 -16922215.837 7.747 26.475 11.317 8.833184 10.946 4.596
4169 S100000ba 392088 60924.311175 312324151.737 3.09 358.25572 -0.214116 -30.790471 -0.083057 412846247.678 -47179953.071 -176795227.649 7.35 14.871 5.234 144670040.987 -39013226.287 -16916492.275 7.731 26.469 11.317 8.833 10.946 4.596
4170 S100000ba 392125 60924.329226 312329004.342 3.132 358.251859 -0.21371 -30.791967 -0.082678 412857710.663 -47156759.051 -176787064.268 7.349 14.871 5.234 144682060.644 -38971957.838 -16898840.037 7.683 26.449 11.318 8.832435 10.946 4.596
4171 S100000ba 393255 60929.306977 314054129.084 5.277 357.197508 -0.221333 -31.167423 -0.064219 415963395.803 -40755080.655 -174512561.609 7.093 14.898 5.343 147561637.491 -27616344.517 -11976801.498 5.277 27.016 11.56 8.861054 10.966 4.616
4172 S100000ba 393307 60929.331708 314065462.852 5.33 357.192043 -0.220657 -31.169005 -0.063717 415978551.595 -40723246.241 -174501145.039 7.092 14.898 5.343 147572844.195 -27558650.207 -11952099.591 5.213 26.983 11.561 8.861916 10.966 4.616
4173 S100000ba 393355 60929.354883 314076181.732 5.375 357.186938 -0.2199 -31.170477 -0.063295 415992750.751 -40693415.807 -174490446.198 7.091 14.899 5.344 147583227.114 -27504659.658 -11928950.645 5.159 26.945 11.562 8.862727 10.966 4.616
4174 S100000ba 394159 60930.307302 314512839.951 5.717 356.98188 -0.222063 -31.231463 -0.060209 416574242.598 -39467255.845 -174049885.895 7.042 14.903 5.364 148013724.396 -25307427.439 -10976033.289 4.776 27.103 11.599 8.90539 10.972 4.622
4175 S100000ba 394209 60930.33155 314524872.814 5.769 356.976503 -0.221375 -31.232917 -0.059722 416588994.961 -39436032.604 -174038647.199 7.041 14.903 5.365 148023664.797 -25250677.927 -10951730.641 4.714 27.069 11.6 8.906542 10.973 4.623
4176 S100000ba 394616 60931.095211 314900843.148 5.638 356.812979 -0.221986 -31.279071 -0.061049 417052253.824 -38452601.869 -173684153.109 7.002 14.907 5.381 148338933.9 -23490252.66 -10185442.359 4.875 27.112 11.627 8.949217 10.978 4.628
4177 S100000ba 394666 60931.119774 314912863.8 5.691 356.807517 -0.222685 -31.280564 -0.060544 417067111.567 -38420965.968 -173672732.967 7.0 14.907 5.382 148349216.914 -23432667.842 -10160765.822 4.815 27.154 11.628 8.950716 10.978 4.628
4178 S100000ba 394976 60931.267303 314987742.693 6.063 356.774534 -0.223421 -31.289241 -0.057029 417156292.8 -38230951.537 -173604118.714 6.993 14.908 5.385 148407908.012 -23085755.822 -10012510.218 4.385 27.222 11.634 8.959606 10.979 4.629
4179 S100000ba 394980 60931.269268 314988772.4 6.067 356.774095 -0.223389 -31.289353 -0.056983 417157480.006 -38228420.564 -173603204.53 6.993 14.908 5.385 148408652.048 -23081134.197 -10010534.988 4.38 27.221 11.634 8.959724 10.979 4.629
4180 S100000ba 395026 60931.291772 315000622.31 6.121 356.769072 -0.222945 -31.290629 -0.056474 417171074.966 -38199435.114 -173592734.553 6.992 14.908 5.385 148417104.78 -23028225.743 -9987913.187 4.316 27.201 11.635 8.961068 10.979 4.629
4181 S100000ba 395030 60931.293655 315001618.967 6.126 356.768652 -0.222902 -31.290736 -0.056433 417172212.911 -38197008.706 -173591858.06 6.992 14.908 5.385 148417806.786 -23023798.616 -9986019.414 4.31 27.199 11.635 8.96118 10.979 4.629
4182 S100000ba 397457 60935.314427 317371698.897 7.921 355.896632 -0.22189 -31.490926 -0.039158 419565168.562 -33015063.518 -171706281.316 6.785 14.925 5.47 149628778.961 -13649833.499 -5922879.299 2.224 27.414 11.749 9.302787 11.015 4.665
4183 S100000ba 397507 60935.338413 317388163.546 7.967 355.891319 -0.221063 -31.49186 -0.03872 419579229.305 -32984132.035 -171694944.227 6.784 14.926 5.471 149633328.257 -13593060.212 -5898530.249 2.167 27.374 11.749 9.305272 11.015 4.665
4184 S100000ba 397880 60936.094482 317900753.702 7.823 355.729406 -0.222003 -31.521945 -0.039936 420021125.015 -32009057.21 -171337060.917 6.745 14.929 5.487 149782210.339 -11829166.53 -5130569.109 2.337 27.444 11.763 9.388457 11.023 4.673
4185 S100000ba 397884 60936.096332 317902004.402 7.827 355.728996 -0.222051 -31.522018 -0.039897 420022203.119 -32006671.212 -171336184.001 6.745 14.929 5.487 149782583.538 -11824779.858 -5128689.042 2.333 27.447 11.763 9.38867 11.023 4.673
4186 S100000ba 397930 60936.11931 317917594.836 7.88 355.723887 -0.222577 -31.522929 -0.039392 420035592.838 -31977034.963 -171325291.435 6.744 14.929 5.487 149787156.347 -11770255.374 -5105336.412 2.273 27.481 11.763 9.391315 11.023 4.673
4187 S100000ba 397934 60936.121218 317918894.333 7.884 355.723462 -0.222615 -31.523005 -0.039349 420036704.706 -31974573.759 -171324386.799 6.744 14.929 5.487 149787530.722 -11765724.347 -5103397.003 2.268 27.484 11.763 9.391535 11.023 4.673
4188 S100000ba 401373 60941.27808 321986721.439 10.417 354.623327 -0.214958 -31.660814 -0.013507 422982669.324 -25319130.452 -168855833.14 6.48 14.947 5.594 150122956.295 361626.661 151658.926 -0.773 27.582 11.809 10.085166 11.086 4.736
4189 S100000ba 401423 60941.301865 322008179.825 10.466 354.618223 -0.214195 -31.661129 -0.013038 422995984.8 -25288415.799 -168844337.978 6.479 14.947 5.594 150121303.193 418273.661 175927.083 -0.835 27.547 11.809 10.088766 11.086 4.736
4190 S100000ba 402516 60944.244378 324759717.107 11.588 354.012643 -0.20874 -31.687327 -0.000891 424624011.193 -21487553.318 -167414592.186 6.329 14.955 5.654 149784571.58 7337918.557 3176311.58 -2.232 27.569 11.79 10.560954 11.127 4.777
4191 S100000ba 402520 60944.246116 324761457.541 11.592 354.012281 -0.208698 -31.687328 -0.000852 424624961.558 -21485307.601 -167413743.189 6.329 14.955 5.654 149784236.044 7342058.473 3178082.105 -2.237 27.567 11.79 10.561244 11.127 4.777
4192 S100000ba 402566 60944.267565 324782983.596 11.639 354.00781 -0.208115 -31.687341 -0.000394 424636688.347 -21457594.488 -167403265.785 6.328 14.955 5.654 149780035.189 7393122.933 3199930.968 -2.296 27.542 11.79 10.56483 11.128 4.778
4193 S100000ba 402570 60944.269414 324784843.489 11.643 354.007426 -0.208059 -31.687342 -0.000356 424637699.248 -21455205.266 -167402362.464 6.328 14.955 5.654 149779667.919 7397523.049 3201814.602 -2.301 27.539 11.79 10.565139 11.128 4.778
4194 S100000ba 402588 60944.277709 324793194.662 11.661 354.005701 -0.207802 -31.687344 -0.000189 424642233.982 -21444487.164 -167398310.077 6.327 14.955 5.654 149778010.67 7417257.062 3210264.595 -2.323 27.528 11.79 10.566523 11.128 4.778
4195 S100000ba 402589 60944.278158 324793646.619 11.661 354.005607 -0.207787 -31.687344 -0.00018 424642479.198 -21443907.562 -167398090.933 6.327 14.955 5.654 149777920.605 7418323.976 3210721.543 -2.324 27.527 11.79 10.566598 11.128 4.778
4196 S100000ba 402638 60944.302001 324817717.758 11.708 354.000663 -0.206963 -31.687343 0.000267 424655511.189 -21413101.522 -167386442.886 6.326 14.955 5.655 149773070.429 7474991.657 3235008.273 -2.384 27.489 11.79 10.57057 11.128 4.778
4197 S100000ba 402639 60944.302449 324818171.743 11.709 354.00057 -0.206946 -31.687343 0.000275 424655756.465 -21412521.66 -167386223.626 6.326 14.955 5.655 149772977.983 7476057.526 3235465.417 -2.385 27.488 11.79 10.570645 11.128 4.778
4198 S100000ba 403860 60947.059723 327676005.891 12.348 353.455114 -0.200117 -31.676778 0.008032 426145936.474 -17849162.654 -166032551.6 6.185 14.961 5.71 149103140.231 13935750.652 6038890.796 -3.247 27.39 11.741 11.046177 11.169 4.819
4199 S100000ba 403910 60947.085126 327703169.731 12.405 353.450024 -0.200613 -31.676567 0.008582 426159510.039 -17816325.96 -166020019.132 6.184 14.962 5.71 149095943.113 13995909.371 6064660.995 -3.312 27.427 11.741 11.050757 11.17 4.82
4200 S100000ba 405081 60948.231703 328969074.415 13.163 353.228489 -0.196678 -31.662301 0.016401 426769196.139 -16334120.227 -165453215.198 6.126 14.964 5.733 148718198.543 16681242.947 7226513.274 -4.257 27.399 11.715 11.255574 11.187 4.837
4201 S100000ba 405131 60948.254819 328995414.608 13.214 353.223949 -0.196041 -31.661917 0.016888 426781428.24 -16304235.824 -165441765.025 6.124 14.964 5.734 148709632.366 16735937.788 7249908.993 -4.321 27.372 11.714 11.259736 11.188 4.838
4202 S100000ba 405932 60949.230524 330107525.08 13.55 353.040003 -0.193141 -31.64529 0.020691 427295598.527 -15042743.294 -164957626.246 6.075 14.966 5.753 148341802.002 19010795.459 8236260.025 -4.766 27.334 11.687 11.436011 11.203 4.853
4203 S100000ba 405982 60949.254582 330135744.424 13.602 353.035364 -0.192462 -31.644787 0.021191 427308223.277 -15011637.373 -164945668.623 6.073 14.966 5.753 148331826.432 19067582.794 8260551.614 -4.832 27.305 11.686 11.44039 11.204 4.854
4204 S100000ba 409760 60955.215514 337602287.846 15.75 351.990561 -0.16882 -31.456235 0.045284 430357987.071 -7302030.885 -161952847.29 5.77 14.974 5.869 145179331.279 32825124.57 14223936.104 -7.762 26.795 11.453 12.537874 11.301 4.951
4205 S100000ba 409764 60955.217423 337604885.53 15.755 351.990239 -0.168769 -31.456148 0.045323 430358938.599 -7299561.79 -161951879.547 5.77 14.974 5.869 145178050.848 32829543.004 14225824.82 -7.767 26.793 11.453 12.538228 11.301 4.951
4206 S100000ba 409810 60955.239686 337635236.935 15.802 351.986489 -0.168108 -31.455134 0.045761 430370036.759 -7270760.376 -161940590.624 5.769 14.974 5.869 145163050.386 32881054.757 14247855.251 -7.828 26.764 11.452 12.542359 11.301 4.951
4207 S100000ba 409861 60955.26323 337667427.367 15.847 351.98254 -0.167294 -31.454052 0.046182 430381770.575 -7240303.167 -161928651.825 5.768 14.974 5.87 145147064.015 32935461.005 14271150.184 -7.889 26.727 11.451 12.546713 11.302 4.952
4208 S100000ba 411861 60958.024491 341500968.06 16.348 351.552165 -0.155561 -31.318049 0.052856 431741101.98 -3667965.149 -160522125.43 5.628 14.975 5.922 143163872.53 39191620.835 16986067.277 -8.715 26.373 11.304 13.052428 11.348 4.998
4209 S100000ba 411911 60958.049037 341535696.106 16.402 351.548341 -0.155978 -31.316746 0.053352 431753036.123 -3636207.037 -160509566.182 5.627 14.975 5.922 143145327.28 39247592.257 17010040.147 -8.775 26.409 11.303 13.056994 11.349 4.999
4210 S100000ba 417540 60966.016776 353824841.234 18.926 350.513933 -0.114611 -30.765764 0.081604 435487742.655 6672446.305 -156381748.662 5.224 14.974 6.07 135615564.306 56778876.858 24610101.778 -12.599 25.087 10.739 14.445957 11.486 5.136
4211 S100000ba 417590 60966.039743 353862449.833 18.978 350.511297 -0.114879 -30.763884 0.082057 435498108.101 6702158.802 -156369704.525 5.223 14.974 6.07 135590505.273 56828689.9 24631409.923 -12.658 25.116 10.737 14.449838 11.486 5.136
4212 S100000ba 417835 60966.159735 354060717.634 19.27 350.497522 -0.114114 -30.753887 0.084568 435552223.613 6857387.075 -156306768.188 5.217 14.974 6.072 135457489.437 57089365.179 24742672.742 -13.008 25.135 10.727 14.470014 11.488 5.138
4213 S100000ba 417885 60966.183641 354100573.502 19.323 350.494801 -0.113531 -30.75186 0.08503 435562997.313 6888312.379 -156294226.982 5.216 14.974 6.073 135430550.044 57141257.343 24764827.386 -13.077 25.112 10.725 14.473998 11.488 5.138
4214 S100000ba 639241 61344.235976 397718153.236 -6.399 55.622741 -0.19839 8.19467 -0.010553 340208390.777 407756596.846 92599925.743 -9.392 7.803 7.613 117933956.683 82856432.587 35910430.865 -18.905 21.839 9.365 5.6548 11.711 5.361
4215 S100000ba 639291 61344.260142 397704867.46 -6.327 55.617946 -0.198428 8.194413 -0.010649 340188778.25 407772889.779 92615822.662 -9.393 7.803 7.613 117894436.543 82901972.533 35929981.593 -18.948 21.78 9.362 5.648259 11.71 5.36
4216 S100000ba 639339 61344.281575 397693210.779 -6.263 55.613693 -0.198363 8.194184 -0.010732 340171383.323 407787338.327 92629920.97 -9.394 7.802 7.613 117859319.181 82942254.506 35947315.549 -18.979 21.725 9.359 5.642461 11.71 5.36
4217 S100000ba 639389 61344.305377 397680401.989 -6.195 55.608974 -0.198186 8.193928 -0.010821 340152065.15 407803382.006 92645576.782 -9.394 7.801 7.613 117820262.311 82986863.431 35966559.179 -19.005 21.66 9.356 5.636029 11.71 5.36
4218 S100000ba 642262 61356.248061 394300109.178 -0.004 53.149523 -0.219116 8.118148 -0.001569 330307016.282 415668365.561 100458106.965 -9.686 7.442 7.529 96203570.217 103309937.18 44777093.715 -23.52 17.793 7.653 3.049497 11.552 5.202
4219 S100000ba 642312 61356.272055 394300173.154 0.065 53.144268 -0.218857 8.118109 -0.001647 330286935.207 415683793.58 100473714.548 -9.687 7.442 7.529 96154783.134 103346755.541 44792955.172 -23.545 17.726 7.649 3.046796 11.552 5.202
4220 S100000ba 642867 61357.18441 394310855.492 0.351 52.948981 -0.219834 8.117311 -0.000383 329522487.535 416269312.017 101066906.688 -9.709 7.414 7.522 94320290.497 104723042.042 45390077.226 -23.755 17.578 7.503 2.959909 11.547 5.197
4221 S100000ba 642917 61357.208109 394311647.247 0.423 52.943771 -0.219859 8.117301 -0.000467 329502607.706 416284492.148 101082308.095 -9.709 7.413 7.522 94271602.216 104758978.788 45405435.478 -23.8 17.522 7.499 2.957959 11.547 5.197
4222 S100000ba 642918 61357.208525 394311662.491 0.424 52.943679 -0.219858 8.1173 -0.000469 329502258.174 416284759.028 101082578.875 -9.709 7.413 7.522 94270745.392 104759609.574 45405705.434 -23.801 17.521 7.499 2.957925 11.547 5.197
4223 S100000ba 642968 61357.232684 394312624.194 0.497 52.938369 -0.219765 8.117288 -0.000553 329481991.236 416300232.288 101098278.868 -9.71 7.413 7.522 94221023.782 104796118.007 45421353.79 -23.839 17.459 7.495 2.955961 11.547 5.197
4224 S100000ba 646392 61362.129729 395046772.709 2.924 51.885087 -0.219646 8.127772 0.005001 325349073.387 419405127.691 104272957.426 -9.826 7.264 7.485 83959422.322 111714475.779 48420810.683 -25.23 15.741 6.676 3.001969 11.556 5.206
4225 S100000ba 646393 61362.13018 395046886.535 2.926 51.884988 -0.21965 8.127774 0.004999 325348691.022 419405410.359 104273248.69 -9.826 7.264 7.485 83958440.503 111715088.3 48421070.484 -25.231 15.74 6.676 3.002012 11.556 5.206
4226 S100000ba 646442 61362.1534 395052825.091 2.995 51.879885 -0.219829 8.127889 0.004923 325328976.952 419419983.09 104288265.151 -9.827 7.263 7.485 83907765.225 111746623.365 48434460.986 -25.285 15.695 6.672 3.004255 11.556 5.206
4227 S100000ba 646443 61362.153851 395052941.652 2.996 51.879786 -0.219831 8.127892 0.004921 325328594.555 419420265.738 104288556.417 -9.827 7.263 7.485 83906781.248 111747234.127 48434720.64 -25.286 15.695 6.672 3.004299 11.556 5.206
4228 S100000ba 648080 61364.260645 395714972.121 4.401 51.427924 -0.217855 8.140499 0.00682 323535381.854 420736546.288 105649523.89 -9.876 7.199 7.469 79293696.743 114474270.882 49615893.332 -26.022 14.602 6.306 3.273384 11.577 5.227
4229 S100000ba 648130 61364.284458 395724090.6 4.462 51.422741 -0.217398 8.14066 0.006759 323515061.676 420751357.565 105664890.266 -9.877 7.199 7.469 79240145.039 114504242.75 49628863.224 -26.032 14.532 6.302 3.277142 11.578 5.228
4230 S100000ba 652822 61371.153918 399301425.146 7.832 49.985619 -0.208851 8.218556 0.015558 317605754.043 424961542.972 110081791.427 -10.036 6.989 7.415 63499718.38 122284086.455 53001855.182 -27.674 11.91 5.053 4.739162 11.683 5.333
4231 S100000ba 652872 61371.177601 399317524.402 7.904 49.980674 -0.208743 8.218924 0.01548 317585218.693 424975842.174 110096963.65 -10.036 6.988 7.415 63443049.28 122308396.322 53012190.851 -27.714 11.85 5.049 4.74513 11.684 5.334
4232 S100000ba 652915 61371.196882 399330738.888 7.961 49.976651 -0.208572 8.219222 0.015419 317568499.041 424987482.758 110109315.815 -10.037 6.987 7.415 63396856.666 122328095.5 53020599.043 -27.741 11.799 5.045 4.749992 11.684 5.334
4233 S100000ba 652965 61371.220658 399347162.929 8.029 49.971695 -0.208264 8.219588 0.015349 317547880.993 425001835.429 110124546.943 -10.037 6.987 7.415 63339841.75 122352264.821 53030959.029 -27.767 11.732 5.041 4.75599 11.684 5.334
4234 S100000ba 654174 61373.137763 400731134.321 8.83 49.585397 -0.204636 8.251967 0.018148 315881743.631 426154184.221 111351375.665 -10.081 6.928 7.399 58771983.521 124207197.617 53835797.611 -28.091 11.063 4.678 5.241913 11.718 5.368
4235 S100000ba 654222 61373.159266 400747599.454 8.895 49.580998 -0.204576 8.252356 0.018078 315863014.789 426167054.001 111365121.675 -10.082 6.927 7.399 58719757.371 124227703.967 53844484.487 -28.13 11.012 4.674 5.247528 11.719 5.369
4236 S100000ba 654224 61373.161503 400749318.994 8.902 49.58054 -0.204565 8.252397 0.018071 315861066.663 426168392.576 111366551.443 -10.082 6.927 7.399 58714321.025 124229831.337 53845387.621 -28.134 11.006 4.673 5.248113 11.719 5.369
4237 S100000ba 659389 61381.139766 408238398.043 12.865 48.073486 -0.181568 8.439641 0.028802 308849870.499 430858604.521 116444321.445 -10.261 6.681 7.334 39028258.289 130417330.666 56528213.877 -29.55 7.369 3.096 7.340313 11.862 5.512
4238 S100000ba 659390 61381.140213 408238894.617 12.866 48.073404 -0.181565 8.439654 0.028801 308849474.485 430858862.389 116444604.492 -10.261 6.681 7.334 39027117.741 130417615.065 56528333.361 -29.55 7.368 3.096 7.340431 11.862 5.512
4239 S100000ba 659439 61381.16347 408264817.522 12.934 48.069184 -0.181341 8.440323 0.028729 308828856.532 430872286.841 116459340.379 -10.261 6.681 7.334 38967702.88 130432359.161 56534549.235 -29.584 7.306 3.091 7.346583 11.863 5.513
4240 S100000ba 659440 61381.163917 408265316.915 12.936 48.069103 -0.181336 8.440336 0.028728 308828460.389 430872544.751 116459623.496 -10.261 6.681 7.334 38966560.714 130432641.211 56534668.569 -29.584 7.305 3.091 7.346701 11.863 5.513
4241 S100000ba 668381 61399.076941 434100684.048 20.17 45.55597 -0.104593 9.179209 0.053123 292647462.205 440780797.738 127689719.869 -10.646 6.123 7.177 -7422662.547 134829970.161 58440685.124 -30.532 -1.223 -0.64 11.515101 12.174 5.824
4242 S100000ba 668431 61399.100696 434142151.249 20.237 45.553487 -0.10437 9.18047 0.053044 292625612.801 440793362.924 127704449.715 -10.646 6.122 7.177 -7485364.119 134827399.158 58439367.401 -30.566 -1.283 -0.644 11.519877 12.175 5.825
